NUM,EXPECTED,model_epoch_01_gs_12292_beam_width_1,# characters,edit distance
72,せっかくの誕生日の日に,先格の誕生日の日に,11,4
73,さっき病院に電話きてた,作却院に電分切てた,11,6
74,メスは餌を探しに出るんだけど,メスはえさを探しに出るんだけど,14,2
75,その間どんなに腹減っても,その簡度なにはらへっても,12,6
76,ずっと卵守って待ってんだよ,ずっとたまごまもって待点だよ,13,7
77,本当は先輩は来ないかもって思ってた,本当は先輩はこないかもって思ってた,17,1
78,何言ってるか分かんなくなっちゃうんだって,何いってるかわかんなくなっちゃうんだって,20,2
79,最後には寝たきりになって,最後には値立りになって,12,3
80,その人物は派手なパンクファッションに,その人物はは出なパンクファッションに,18,2
81,身を包んでいたそうですが,見をつんでいたそうですが,12,2
82,まさにあんな感じでした,まさにあんな感じでした,11,0
83,記憶には自信があるんです,記憶には自信があるんです,12,0
84,先ほどあなたが見たのは,先ほどあなたが見たのは,11,0
85,さっき記憶には自信があると,作きき億に始信があると,13,6
86,自信がなくなってきました,自信がなくなってきました,12,0
87,でも見てみたかったわね,でも見てみたかったわね,11,0
88,いろいろ教えてくださいね,いろいろ思えてくださいね,12,1
89,事務所の経営に貢献してくださいね,自務所の経営に向剣してくださいね,16,3
90,それはいいじゃないですか,それはいいじゃないですか,12,0
91,協力したのは私たちです,興力したのは私立ちです,11,2
92,私も協力をお願いされたら,私も協力をお願いされたら,12,0
93,カツラぐらいは被りましたよ,かつらぐらいはこう無理ましたよ,13,7
94,私もちょっとは協力しました,私もちょっとは強力しました,13,1
95,こういう時はじゃんけんでしょ,こういうときはじゃん件でしょ,14,4
96,宮田さんじゃんけんに勝てて,見やたさんじゃん件に書てて,13,6
97,思いっきりのんびりしちゃいましょ,思いっきりの踏りしちゃいましょ,16,2
98,とりあえずお風呂入りましょうね,とりあえずおぼろ入りまし少ね,15,4
99,恐ろしい殺人事件が起きる事など,おそろし今日人形が起きることなど,15,8
100,のんびりしようって言いましたよね,のんびし使うていいましたよね,16,4
101,プロデューサーの仕事でしょ,プロデュUサUの仕事でしょ,13,2
102,撮り方の工夫で何とかするから,取り方の空風でなんとかするから,14,5
103,あさすが大女優って感じ,朝すが大除有って感じ,11,4
104,高校の時の友人なんです,高港の時の有人なんです,11,2
105,私たちここに泊まってるの,私たちここにとまってるの,12,1
106,まだ駆け出しみたいですけど,まだかけだしみたいですけど,13,2
107,お肌ツルツルになるんですって,おはだくるすになるんですって,14,5
108,いろいろと苦労したんだね,色色と口したんだね,12,6
109,私は今回だけなんだけどね,私は今回だけなんだけどね,12,0
110,真理江さんは体調が悪いみたいで,マリエさんは大長が悪いみたいで,15,5
111,何かちょっと怖そうな人ね,何かちょっとこわそうな人ね,12,2
112,ホントはいい人なんだよ,本とはいい人なんだよ,11,3
113,朝から監督の姿が見当たらなくて,朝から韓特のすが型名当たらなくて,15,5
114,スケジュールも狂っちゃって,スケジュUルもクルっちゃって,13,3
115,私そんなメール出してません,私そんなメUルだしてません,13,2
116,送信記録が残ってますよ,そう新規国がこってますよ,11,6
117,温泉で殺人事件と遭遇したの,音線で撮人事件と装合したの,13,5
118,写真だけでわかるわけないだろ,写真だけでわかるわけないだろ,14,0
119,山岡監督と田代睦美の間には,山岡監督とたしろむつみの間には,13,6
120,という憶測が飛び交っている,という億束が飛び勝っている,13,3
121,マスコミで話題になっている事件だけに,ますこみで話題になっている事件だけに,18,4
122,勝訴すれば事務所の名前が上がりますね,少そすれば自務所の名前が上りますね,18,4
123,あなたがそこまで言うんだったら,あなたがそこまでいうだったら,15,2
124,それは私がよく知っています,それは私がよく知っています,13,0
125,ホテルの最上階にある展望風呂,ホテルの最上会にある店防フロ,14,5
126,郡山まで行く車の中から,今リヤママでいくくるまの中から,11,9
127,先に帰ったお詫びをしておこうと思って,先に返った女びをしておこうと思って,18,3
128,そこで最上階の展望風呂の事を,そこで再場会の店防フロのことを,14,9
129,お肌がツルツルになるから,おはだが鶴するになるから,12,6
130,協力するから何でも言ってね,協力するから何でもいってね,13,1
131,誰かが勝手に自分の携帯を使って,誰かが勝ててに自分の携帯を使って,15,2
132,真犯人が見つからないまでも,新半人が見つからないまでも,13,2
133,では被告人は席に戻ってください,ではひ国人は席に戻ってください,15,2
134,切迫流産の危険があったそうですが,先パク流座の機件があったそうですが,16,6
135,数日入院すれば心配ないそうです,数日入員すれば心配いそうです,15,2
136,じゃあ裁判はいずれ再開されますね,じゃあ最番はいずれ最開されますね,16,3
137,それにしても前代未聞ね,それにしても前台見門ね,11,3
138,睦美どうして教えてくれなかったんだろう,無積法して教えてくれなかったんだろう,19,4
139,監督が恨まれるなんてないと思う,監督が裏まれるなんてないと思う,15,1
140,厳しいけど思いやりのある人だから,厳しいけど思いやりのある人だから,16,0
141,常連に売ったような気がしますね,上連に行ったような気がしますね,15,2
142,じゃ山岡さんが殺害された時刻に,ジャヤマオカさんが撮害された事告に,15,9
143,ラウンジであなたと一緒にいたのは,ラウンジであなたと一緒にいたのは,16,0
144,ありがとうございました,ありがとうございました,11,0
145,何か睦美ちゃんに不利になる事を,何かむつみちゃんに振りになることを,15,7
146,告げ口するみたいで話しにくくてね,つげぐちする見体で話にくくてね,16,7
147,拘置所に戻されたそうよ,高知所に戻されたそうよ,11,2
148,色々訊いて回ったんですけど,いろいろきいて回ったんですけど,13,5
149,あの日先に東京に帰ってます,あの日先に東京に変えってます,13,2
150,香山プロデューサーが証言してます,カヤマプロデュUサUが少現してます,16,7
151,インターネットを通じて投稿するんです,インタUネットを通じて投稿するんです,18,1
152,この動画が投稿されたのが,この動画が投稿されたのが,12,0
153,つまり事件翌日の朝です,つまり事件よく実のあさです,11,5
154,やっぱり撮影されたのは,やっぱり撮影されたのは,11,0
155,帽子とマスクの男いたじゃないですか,防しとますくの男いたじゃないですか,17,5
156,あの正体がわかったんです,あの商態がわかったんです,12,2
157,相手役を務める須藤健一さんから,相手約を務めるス当件一さんから,15,4
158,抱負を伺いたいと思います,法府を伺いたいと思います,12,2
159,ファンの人は立ち入り禁止ですよ,ファンの人はたちいり金氏ですよ,15,4
160,柔軟性があるって事じゃないですか,十何性があるってことじゃないですか,16,4
161,車まで乗せていただいて,車までのせていただいて,11,1
162,それはアリバイでも何でもないぞ,それはあり倍でも何でもないぞ,15,4
163,せっかく優しくしてあげたのに,設果やさしくして上げたのに,14,6
164,先生この部屋何か暑くないですか,先生この部屋なにか暑くないですか,15,2
165,リモコンどこいっちゃったんだろう,リモコンドコイッチャッタンだろう,16,9
166,ずっと聞かせてもらったってわけだ,ずっと聞かせてもらったって分けだ,16,1
167,お手柄と言いたいところだがな,お手がらといいたいところだがな,14,3
168,これが山村ヨウコの細胞,これが山村容子の再望,11,5
169,あれならとっくに解析処理を終えた,あれならとっくに解籍処理を生えた,16,2
170,俺のほうでも調べてみたいんだ,おれの方でも調べてみたいんだ,14,4
171,訓練を受けた張本人ですら,空連を受けた長本人ですら,12,3
172,耐え切れる者はいません,たえきれるものはいません,11,4
173,一緒にご飯食べるところなの,一緒にご反食べるところなの,13,1
174,こんな訪ね方しか出来なくて,こんなたずねかしかかできなくて,13,6
175,あるヤツの名前と住所を,あるやつの名前と重所を,11,3
176,そしたら本当にそいつが死んで,そしたら本当に押いつが進で,14,3
177,やつらにやられっぱなしだ,やつらにやられっぱなしだ,12,0
178,いま少し休ませてるんです,いますこしやすませてるんです,12,4
179,再開されることへの恐怖を抱きます,最開されることへの強婦をいだきます,16,5
180,間もなく彼女は落ちます,まもなくかの女は落ちます,11,3
181,しっかり覚えてほしんだけど,しっかり覚えてほしんだけど,13,0
182,父親のことをあいつに知らせるな,父親のことをあいつに知らせるな,15,0
183,全然落ちねーじゃないか,前前大店じゃないか,11,6
184,予想以上に粘っています,予想以上に粘っています,11,0
185,だったらもっとレベルを上げろ,だったらもっとレベルを上げろ,14,0
186,死んでしまったら二度と手がかり,新でしまったらにどと手がかり,15,4
187,関わらせることは本当に避けたいんだが,かかわらせることは本当に下けたいだが,18,4
188,あいつらを捕まえるチャンスなんだろ,アイツラを使馬得るチャンスなんだろ,17,7
189,テロリスト確保の際に何かあった時は,テロリストカクホの再に何かったときは,17,7
190,国を守ることが最優先だ,国を守ることが採有選だ,11,3
191,でもちょっと元気出てきました,でもちょっと原気でてきました,14,2
192,その人に会わせてあげる,その人に合わせて上げる,11,2
193,そんなもんさっきの青い車を,そんな文作きのあいいる村を,13,8
194,捕まえてみればわかるんだよ,つか前手見ればわかるんだよ,13,5
195,もう少しで大切な証人を,もう少しで大切な少任を,11,2
196,少々強引なところがありまして,少賞合いんなところがありまして,14,4
197,何かいじってないと落ち着かなくて,何回地ってないと落ちつかなくて,16,4
198,自動車販売会社に勤める,自動車販売会社につとめる,11,2
199,現場に争った形跡がなかったことから,現場にあらそった計績がなかったことから,17,5
200,ずいぶん辺鄙なところだな,ずい分編費なところだな,12,4
201,ウイルスを隠しているんだから,イイルスを拡しているんだから,14,2
202,仲間を引き連れて戻ってくるかもよ,中子を引きつれてもどってくるかもよ,16,5
203,下手な心理戦仕掛けやがって,ヘタな新利線しかけやがって,13,7
204,俺たちに何も出来なくさせる,おれたちに何もできなくさせる,13,4
205,今のところ見当たらない,今のところ見当たらない,11,0
206,そんなもんさっきの青い車,そんな文作きのあいいる無,12,8
207,俺も早く気づくべきだった,オレも早く機区積きだった,12,6
208,あんたが犯人だってわかるようになっています,アンタが半人だってわかるようになっています,21,4
209,言い訳は本部でゆっくりしろ,いいわけは本部ですっくりしろ,13,4
210,あなたは私たちが言うことを,あなたは私たちがいうことを,13,1
211,ヒーローが犯人の背中に,ヒUロUが反認のせなかに,11,7
212,これからは嘘だって思いなさい,これからはうそだって思いなさい,14,2
213,それじゃあ最後にもうひとつ頼む,それじゃ浅井後にもうひとつたの無,15,5
214,上空から現場の画定はできません,上空から現場の各定はできません,15,1
215,その後の状況報告お願いします,その後の状況法告お願いします,14,1
216,お互い頑張って生きていきましょうね,お互いが千っていきていきましょうね,17,3
217,報告が送れてすみません,方国が遅れて進みません,11,4
218,銃を奪われ撃たれました,重を上われえたれました,11,3
219,自分の正体がバレたのか,自分の承態がバレたのか,11,2
220,このままの流れで決行だ,このままの流れで結行だ,11,1
221,高木君家にいなかったんだけど,高金中にいなかったんだけど,14,3
222,こちらの方とも確認してみます,こちらの方とも確認してみます,14,0
223,遥ちゃん今病院なんですけど,春かちゃんコン秒員なんですけど,13,6
224,お兄さんのことすごく心配していて,おにいさんのことすごく新配していて,16,3
225,あちこちに大きいホースが,あちこちに大きいホUスが,12,1
226,今すぐ空調を全部止めて,今すぐ空調を全部とめて,11,1
227,感染したと決まったわけじゃないだろう,関染したと決まったわけじゃないだろう,18,1
228,対テロを専門としている組織だ,タイテロを専門としている試式だ,14,4
229,研究室に戻る気はありません,研究室に戻る気はありません,13,0
230,やっぱり食われたのは宝生,やっぱり口れたのは方称,12,4
231,我々へのウィルステロは失敗だ,われわれへのウィルステロは失敗だ,14,4
232,全員殺すつもりだったの,全員ころつつもりだったの,11,3
233,すぐに出動の要請をする,すぐに出動の要成をする,11,1
234,当たれば高圧電流が流れて,たたれば高暑電流が流れて,12,2
235,どうしたらこの国を救えるのか,どうしたらこの組にをすくえるのか,14,4
236,俺にはただずっと側にいてほしい,おれにはただずっと側にいてほしい,15,2
237,これを届けにきてくれたの,これをとどけに来てくれたの,12,3
238,あなたに会いたいって言ってるのよ,あなたにあいたいっていってるのよ,16,2
239,でもこれで追跡は不可能よ,でもこれで追加機は不可能よ,12,2
240,相変わらず気持ちいいほど自分本位,相方らず気持ちいいほど自分本,16,3
241,科学捜査などの専門的捜査で,かが好作さなどの専門的操作で,13,7
242,凶悪犯罪に対応していくチムです,強圧半在に対応していくちむです,15,6
243,あの女と同期だそうです,あの女と同気だそうです,11,1
244,それに新しい部署の失敗は,それに新しい部所の失敗は,12,1
245,どこの部署からもいらない精鋭たちが,どこの部所からもいらない性映当ちが,17,4
246,容疑者じゃありませんよ,容疑者じありませんよ,11,1
247,暴力事件を起こしてましてね,暴力時件を行してましてね,13,3
248,どうぞよろしくお願いします,どうぞよろしくお願いします,13,0
249,こんな部署やることないでしょ,こんな部所やることないでしょ,14,1
250,身元不明の焼死体が発見された,見元不明の少したいが発見された,14,5
251,上半身が丸焦げだったようです,情判心がまるこげだったようです,14,6
252,あと片腕が折れていたとか,あとかう腕がおれていたとか,12,3
253,わたし刑事じゃないですから,私経事じないですから,13,5
254,警察といえどもね異動はあるの,計察といえども値上動はあるの,14,3
255,わたし人間に興味ないんで,私人原に興味ないんで,12,4
256,片桐さんにはお似合いですね,型右さんにはおに合いですね,13,3
257,相当手広くやっていたようで,そう当てビロクやっていたようで,13,6
258,炭化した内臓が粉砕してた,単化した内蔵が踏催してた,12,4
259,着任早で張り切ってんのは分かるが,着任はやでは理気ってんのはわかるが,16,6
260,鉄塔に登らせた可能性が,テテトウに乗りらせた可能性が,11,6
261,じゃあこの着信履歴調べれば,じゃあこの着身利歴調べれば,13,2
262,それからついでに現場で,それからついでに現場で,11,0
263,それにそんな薬品なんて,それにそんな約品なんて,11,1
264,近どこかと合併するとか,金度こかと月日するとか,11,4
265,業界大手のグロリアス薬品と,業界大手のグロリアス約品と,13,1
266,またテレビで報道されると思います,またテレビで報動されると思います,16,1
267,焼死ならそうはいかないわ,少しなら想は行ないわ,12,6
268,わたしがこの目で確認してる,私がこの目で確認してる,13,3
269,指示を受けていたことが分かってる,試示を受けていたことがわかってる,16,2
270,摩擦で爆発するようになっていた,まさつで爆発するようになっていた,15,3
271,つまり一度着たら脱ぐことのできない,つまり一度立ららぬぐことのできない,17,3
272,一番いやなことさせたわけか,一番医やなことさせたわけか,13,1
273,あまり評判のよくない銀行です,あまり評判のよくない銀行です,14,0
274,次の犯行もすぐに起こるわ,次の半口もすぐにころわ,12,4
275,改造したスタンガンが見つかった,解像したスタンガンが見つかった,15,2
276,セットされてる可能性が極めて高い,セットされてる可能性が気わめて高い,16,2
277,そういうことだ遊んでる暇はない,そういうことだあソンデルひまはない,15,7
278,やはり爆弾はセットされてるな,やはりばくんはセットされてるな,14,3
279,時間なんて気にする必要ない,時間なん的にする必要ない,13,2
280,かなり精密にやらないと,かなり製密にやらないと,11,1
281,ほんのわずか多めにする,本の打ずかお目にする,11,5
282,それも何度かやってみないと分からない,それもなんどかやってみないとわからない,18,4
283,戸倉さんにお聞きしました,とくらさんにおききしました,12,4
284,何から何まで教えていただきました,何から何まで教えていただきました,16,0
285,嘘は絶対に言ってはならない,美子は絶対に行ってはならない,13,3
286,今爆弾処理班が向かっています,コンバクダンショリハンが向かっています,14,11
287,もう少し待てばよかったんだよ,もう少しまてばよかったんだよ,14,1
288,言わせるために作ったんだって,いわせるために作ったんだって,14,1
289,それはわたしが優秀だからです,それは私が有集だからです,14,5
290,ここは誰も教えてくれないからな,ここは誰も教えてくれないからな,15,0
291,あののっぽと付き合ってる男,あののポとつきあってる大こ,13,6
292,現実的にはそうかもしれない,現実的にはそうかもしれない,13,0
293,でも撃てなきゃ刑事じゃない,でもうてなキャ系事じゃない,13,4
294,お前のこと色々噂になってるぞ,今前のこといろいろわわになってるぞ,14,7
295,さっき台東区で女子大生が,作ったい投くで女子大生が,12,5
296,共に地取り鑑取りを行っていますが,とも日取り感取を行っていますが,16,5
297,問題はこのインターネットの掲示板,問題はこのインタUネットの計示版,16,3
298,また一人処刑してやった,また一人書計してやった,11,2
299,一人目の処刑者よしおかひとみ,一人目の所計者よしおか人み,14,4
300,殺人犯を英雄視してるんだ,撮人半を映有ししてるんだ,12,5
301,書き込みの情報によると,かき込みの情報によると,11,1
302,巨大なダガーナイフを持ち,巨大なダガUナイフを持ち,12,1
303,そのマークを現場にも残す,そのマUクを現場にも残す,12,1
304,総合するとこんな感じです,葬合するとこんな感じです,12,1
305,インターネットのデマじゃない,インタUネットのでまじゃない,14,3
306,共に頑張ろうぜおっさん,ともに頑張ろう絶立さん,11,5
307,ちょっと調べてほしいことがあるんです,ちょっと調べてほしいことがあるんです,18,0
308,大事件に発展するかもしれないんです,大事件に発店するかもしれないんです,17,1
309,吉岡さんはお酒を飲んだ,吉岡さんはお酒を飲んだ,11,0
310,ベッドの脇に落ちたことによる,ベッドの分気に落ちたことによる,14,2
311,現場にばってんマークとか,現場にバッテンマUクとか,12,5
312,そんなやつおるわけないやろ,そんなや通るわけないやろ,13,2
313,全てフリースペースに置いてある,すべてフリUスペUスにおいてある,15,5
314,それぞれの所轄に連絡させて,それぞれの初活に連絡させて,13,2
315,同じ人間が書き込みしてるようです,同じ人限がかき込みしてるようです,16,2
316,このインターネットに参加している全員が,このインタUネットに参加している前員が,19,2
317,でも彼女は服の上からだった,でも彼女は含の上からだった,13,1
318,神なんて祭り上げられて,髪なんてまつり上げられて,11,3
319,ぺらぺらしゃべっていたそうだな,ペラペラシャベッティタそうだな,15,11
320,その口の軽さで逮捕できたよ,その口のかるさで体ほできたよ,13,4
321,逮捕されたのは都内に住む,体保されたのはとないに進む,12,6
322,捕まった奴は神なんかじゃない,つかまったやつはかみなんかじゃない,14,6
323,親御さんからは頑張れば,親ごさんからは頑張れば,11,1
324,傷つくこともないんだもんね,期図つくこともないんだもんね,13,2
325,だから何が言いたいんだって,だから何がいいたいんだって,13,1
326,塀の向こうに落ちた神様,へ上む向みに落ちたかみまま,11,9
327,インターネットは祭りよ,インタUネットは松理よ,11,3
328,まだ連絡の取れなかった,まだ連絡の取れなかった,11,0
329,気力があればなおさら危険ですね,キキュ曲あればなおさら気件ですね,15,6
330,インターネットの書き込みの,インタUネットの書き込みの,13,1
331,本当の怪物を生んでしまった,本当の開物を運でしまった,13,3
332,面白がった誰かが名前を書き込む,面白がった誰かが名前を書き込む,15,0
333,その期待に応えようとするはず,その期待に答えようとするはず,14,1
334,一刻も早く逮捕しなければ,一国も早く待保しなければ,12,3
335,それぞれ保管室に行って,それぞれほ感質に行って,11,3
336,拳銃を携行していくように,県十を経向していくように,12,4
337,もうちょっといい写真使いなさい,もうちょっといい写真使いなさい,15,0
338,護衛捜査員はこれから選出する,後映想裁因はこれから選出する,14,5
339,一刻も早く発表したいらしいから,一国も早く発表したいらしいから,15,1
340,あっけない最期でしたね,あっけないサイゴでしたね,11,3
341,この犯人だけがインターネット上の神を,この半人だけがインタUネット上の回を,18,3
342,つまりとっくに死んでる遺体に,つまりとクに進でくいたいに,14,8
343,今は中がジッパーになってる,今は中が実パUになってる,13,3
344,インターネットのオークションで買った,インタUネットのオUクションで勝った,18,3
345,近くのホームレスの男性,近くのホUムレスの男性,11,1
346,また飲み会してくださいね,またのみ回してくださいね,12,2
347,早う家帰って風呂入って,は用ええばってフロはいって,11,9
348,でも浩のおかげで助かった,でも広しのおかげでたすかった,12,4
349,今度は朝まで付き合ってよ,今度は朝までつきあってよ,12,2
350,きっと人間と見てないよ,キット人限とみてないよ,11,5
351,大変申し訳ありませんでした,大変申し訳ありませんでした,13,0
352,同じ雑誌の読者モデルが,同じ雑氏の独者モデルが,11,2
353,まだ犯人の手掛かりはつかめていない,まだ半人の手がかり発加めていない,17,5
354,少し離れて歩きますから,少しはなれてあるきますから,11,4
355,今日はありがとうございました,今日はありがとうございました,14,0
356,ぜひまた次回も呼んでください,ぜひまた次回も呼んで下さい,14,2
357,ただこういったケースの場合,ただこういったケUスの場合,13,1
358,ゆっくり落ち着いてからの方が,ゆっくり落ちついてからの方が,14,1
359,ブランドの新作発表会の帰り道,ブランドの新作発表会の返みち,14,3
360,あまりしゃべりたがらない,あまりシャベリタがらない,12,5
361,話をしたくない人もいるの,話をしたくない人もいるの,12,0
362,被害者は深く傷ついてる,被害者は不確機図ついてる,11,4
363,わたし樋口さんに嫌われたみたいです,私日口さんに来らわれた見たいです,17,7
364,読者モデルとはいっても,読者モデルと入っても,11,2
365,直接入っていたそうです,直接はいっていたそうです,11,2
366,覚せい剤で逮捕歴もある,各生材で体保歴もある,11,6
367,定時だから帰っていいわ,定時だらかえっていいわ,11,3
368,刑務所から出したはがきや封筒には,経務書から出したはがきや風当には,16,4
369,事件の概要が見えてきました,事件の外要が見えてきました,13,1
370,これ樋口さんからもらったんだ,これひ口さんからもらったんだ,14,1
371,もっと色々もらってこよう,もっといろいろもらってこよう,12,4
372,たぶんどこかで手足を縛られ,たぶんどこかで手足を知ばられ,13,2
373,これは傷つけても構わないという,これは引く付けてもかまわないという,15,5
374,ナイフを押し付けられていた,内婦を押しつけられていた,13,4
375,平手で殴られてるから傷も浅い,平手でなぐられてるからずずも生さい,14,6
376,三上とは同じ中学の先輩後輩で,見調は同じ中額の先配行敗で,14,7
377,三上の働いてるバーに呼びつけられて,見かみの働いてるバUに呼び付けられて,17,5
378,少し話が聞きたいんですが,少し話が気気タインですが,12,5
379,まあちょっとそこでお茶でも飲みながら,まあちょっとそこでお茶でものみながら,18,1
380,コップに付いた唾液から,コップについただ駅から,11,3
381,変なことしゃべってんだったら,変なこと車別点だったら,14,6
382,犯人とみて間違いないな,半人と見て間違いないな,11,2
383,プリンターで出力した文字です,プリンタUで出力したも事です,14,3
384,プリンターのメーカーが同じだと,プリンタUのメUカUが同じだと,15,3
385,字体では区別がつかない,自体で白別がつかない,11,3
386,ゆかりさんの家族構成から出身地,ゆかりさんの家族構成から出身地,15,0
387,病院で会話したこと全部書いてあるんだ,病院で会わしたこと前部会いてあるんだ,18,3
388,同じ銀行に口座作っちゃおう,同じ銀行に高雑くっちゃうう,13,4
389,犯人の声とにおいを確認してもらう,反認の声とにおいを確認してもらう,16,2
390,襲われたらどないするつもりじゃ,お訴れたらどないするつもりじゃ,15,2
391,だったら樋口さんに頼むわ,だったらひ口さんにたの無わ,12,4
392,女の敵は許したくないんです,女の適はゆるしくくないんです,13,4
393,金田は毎日決まった時間に,かねだは毎日決った時間に,12,4
394,警視庁の片桐と申しますが,形視長の語ぎりと申しますが,12,5
395,だから全員やってやろうと思って,だから全員やってやろうと思って,15,0
396,家宅捜索の令状も取りました,片草作の冷場も取りました,13,6
397,必ず証拠は出てくるはずです,かならず少庫は出てくるはずです,13,5
398,あなたはモデル仲間の佐藤さん,あなたはモデルなかまのさうさん,14,5
399,そこでバーで知り合った三上に,そこでバUで知りあったさん上に,14,4
400,一方的にあなたに愛情を向けていた,一方的にあなたに合上を向けていた,16,2
401,後ろから危険が訪れるとは,うしろから気件が訪れるとは,12,4
402,あなたはため息をついた,あなたはためいきをついた,11,2
403,相手が目の前にいるうちは,相手が目の前にいるうちは,12,0
404,なかなか証拠が挙がらなかった,なかなか少こが上がらなかった,14,3
405,金田を監視するためにね,カネダを関しするためにね,11,5
406,何にも見つからなかった,何にも見つからなかった,11,0
407,いくら大事な仕事のためとはいえ,いくら大事な事とのためとはいえ,15,2
408,いずれにせよ家宅捜索すれば,いずれに世横口操作すれば,13,6
