NUM,EXPECTED,model_epoch_02_gs_18438_beam_width_1,# characters,edit distance
73,さっき病院に電話きてた,昨季病院に電話切手,11,6
74,メスは餌を探しに出るんだけど,メスはエサを探しに出るんだけど,14,2
75,その間どんなに腹減っても,その簡度んなに払減っても,12,3
76,ずっと卵守って待ってんだよ,ずっと卵も持って待ってんだよ,13,2
77,本当は先輩は来ないかもって思ってた,本当は先輩はこないかもって思ってた,17,1
78,何言ってるか分かんなくなっちゃうんだって,なに行ってるかわかんなくなっちゃうんだって,20,4
79,最後には寝たきりになって,最後には寝たきりになって,12,0
80,その人物は派手なパンクファッションに,その人物ははでなパンクファッションに,18,2
81,身を包んでいたそうですが,見をつつんでいたそうですが,12,3
82,まさにあんな感じでした,まさにあんな感じでした,11,0
83,記憶には自信があるんです,記憶には自信があるんです,12,0
84,先ほどあなたが見たのは,先ほどあなたが見たのは,11,0
85,さっき記憶には自信があると,さっきき億には自信があると,13,2
86,自信がなくなってきました,自信がなくなってきました,12,0
87,でも見てみたかったわね,でも見てみたかったわね,11,0
88,いろいろ教えてくださいね,いろいろおしえてくださいね,12,2
89,事務所の経営に貢献してくださいね,事務所の経営に貢献してくださいね,16,0
90,それはいいじゃないですか,それはいいじゃないですか,12,0
91,協力したのは私たちです,今日力したのは私達です,11,4
92,私も協力をお願いされたら,私も協力をお願いされたら,12,0
93,カツラぐらいは被りましたよ,かつらぐらいは後無理ましたよ,13,6
94,私もちょっとは協力しました,私もちょっとは今日力しました,13,2
95,こういう時はじゃんけんでしょ,こういうときはジャン件でしょ,14,7
96,宮田さんじゃんけんに勝てて,見やたさんじゃん検に書てて,13,6
97,思いっきりのんびりしちゃいましょ,思いっきりのんびりしちゃいましょ,16,0
98,とりあえずお風呂入りましょうね,とりあえずお風りは入りましょうね,15,2
99,恐ろしい殺人事件が起きる事など,おそろしい冊人事件が起きることなど,15,5
100,のんびりしようって言いましたよね,飲便利しようっていいましたよね,16,5
101,プロデューサーの仕事でしょ,プロデュUサUの仕事でしょ,13,2
102,撮り方の工夫で何とかするから,取り方の工風でなんとかするから,14,4
103,あさすが大女優って感じ,朝すが大除有って感じ,11,4
104,高校の時の友人なんです,高校の時の有人なんです,11,1
105,私たちここに泊まってるの,私たちここにとまってるの,12,1
106,まだ駆け出しみたいですけど,まだかけだしみたいですけど,13,2
107,お肌ツルツルになるんですって,おはだくるつるになるんですって,14,6
108,いろいろと苦労したんだね,いろいろと口したんだね,12,2
109,私は今回だけなんだけどね,私は今回だけなんだけどね,12,0
110,真理江さんは体調が悪いみたいで,マリエさんは体長が悪いみたいで,15,4
111,何かちょっと怖そうな人ね,何かちょっと怖そうな人ね,12,0
112,ホントはいい人なんだよ,本とはいい人なんだよ,11,3
113,朝から監督の姿が見当たらなくて,朝から監督のすごが見たらなくて,15,3
114,スケジュールも狂っちゃって,スケジュUルもクルチャッって,13,6
115,私そんなメール出してません,私そんなメUルだしてません,13,2
116,送信記録が残ってますよ,そう新記録が残ってますよ,11,3
117,温泉で殺人事件と遭遇したの,温泉で撮常事件と総遇したの,13,3
118,写真だけでわかるわけないだろ,写真だけでわかるわけないだろ,14,0
119,山岡監督と田代睦美の間には,山価監督とたしろむつみの間には,13,7
120,という憶測が飛び交っている,という億束が飛びかっている,13,3
121,マスコミで話題になっている事件だけに,マスコミで話題になっている事件だけに,18,0
122,勝訴すれば事務所の名前が上がりますね,少そすればジム所の名前が上がりますね,18,4
123,あなたがそこまで言うんだったら,あなたがそこまでいうだったら,15,2
124,それは私がよく知っています,それは私がよく知っています,13,0
125,ホテルの最上階にある展望風呂,ホテルの最上会にある店防布,14,5
126,郡山まで行く車の中から,子リヤママでいくくるマの中から,11,9
127,先に帰ったお詫びをしておこうと思って,先に帰ったお詫びをしておこうと思って,18,0
128,そこで最上階の展望風呂の事を,そこで再場会の転防フロのことを,14,9
129,お肌がツルツルになるから,お肌がつるつるになるから,12,4
130,協力するから何でも言ってね,今日力するから何でも言ってね,13,2
131,誰かが勝手に自分の携帯を使って,誰かが勝てに自分の携帯を使って,15,1
132,真犯人が見つからないまでも,新はん人が見つからないまでも,13,3
133,では被告人は席に戻ってください,では日国人は責に戻ってください,15,3
134,切迫流産の危険があったそうですが,設発流残の気権があったそうですが,16,5
135,数日入院すれば心配ないそうです,数日入院すれば新配内相です,15,5
136,じゃあ裁判はいずれ再開されますね,じゃい再判はいずれ再開されますね,16,2
137,それにしても前代未聞ね,それにしても全台未門ね,11,3
138,睦美どうして教えてくれなかったんだろう,むつみどうして教えてくれなかったんだろう,19,3
139,監督が恨まれるなんてないと思う,監督が裏まれるなんてないと思う,15,1
140,厳しいけど思いやりのある人だから,厳しいけどもいややりのある人だから,16,2
141,常連に売ったような気がしますね,上連に行ったような気がしますね,15,2
142,じゃ山岡さんが殺害された時刻に,ジャアマおかさんが殺害された事告に,15,8
143,ラウンジであなたと一緒にいたのは,ラウンジであなたと一緒にいたのは,16,0
144,ありがとうございました,ありがとうございました,11,0
145,何か睦美ちゃんに不利になる事を,何かむつみちゃんに振りになることを,15,7
146,告げ口するみたいで話しにくくてね,つげぐ知する見たいで話にくくてね,16,5
147,拘置所に戻されたそうよ,高知所にもどされたそうよ,11,4
148,色々訊いて回ったんですけど,いろいろきいて回ったんですけど,13,5
149,あの日先に東京に帰ってます,あの日下記に投響に変えってます,13,6
150,香山プロデューサーが証言してます,鹿山ロロデュUサUが衝現してます,16,6
151,インターネットを通じて投稿するんです,インタUネットを通じて投稿するんです,18,1
152,この動画が投稿されたのが,この動画が登行されたのが,12,2
153,つまり事件翌日の朝です,つまり事件翌日の朝です,11,0
154,やっぱり撮影されたのは,やっぱり撮影されたのは,11,0
155,帽子とマスクの男いたじゃないですか,防止とマククの男いたじゃないですか,17,3
156,あの正体がわかったんです,あの商体がわかったんです,12,1
157,相手役を務める須藤健一さんから,相手約を務めるス等件一さんから,15,4
158,抱負を伺いたいと思います,豊富をうかがいたいと思います,12,5
159,ファンの人は立ち入り禁止ですよ,ファンの人はた地入り金氏ですよ,15,4
160,柔軟性があるって事じゃないですか,十南生があるってことじゃないですか,16,5
161,車まで乗せていただいて,車までのせていただいて,11,1
162,それはアリバイでも何でもないぞ,それはあり倍でもなにでもないぞ,15,6
163,せっかく優しくしてあげたのに,設果やさしくして上げたのに,14,6
164,先生この部屋何か暑くないですか,先生この部屋なにかくつくないですか,15,4
165,リモコンどこいっちゃったんだろう,リモコンド多いっちゃんだだろう,16,5
166,ずっと聞かせてもらったってわけだ,ずっと聞かせてもらったってわけだ,16,0
167,お手柄と言いたいところだがな,お手がらといいたいところだがな,14,3
168,これが山村ヨウコの細胞,これが山村容子の再望,11,5
169,あれならとっくに解析処理を終えた,あれならトックに開析処理を与えた,16,5
170,俺のほうでも調べてみたいんだ,オレの方でも調べてみたいんだ,14,4
171,訓練を受けた張本人ですら,訓練を受けたち長本人ですら,12,2
172,耐え切れる者はいません,じえきれるものはいません,11,4
173,一緒にご飯食べるところなの,一緒にご反担べるところなの,13,2
174,こんな訪ね方しか出来なくて,こんな尋ね方しかできなくて,13,3
175,あるヤツの名前と住所を,あるやつの名前と重書を,11,4
176,そしたら本当にそいつが死んで,そしたら本当にそいつが新で,14,2
177,やつらにやられっぱなしだ,が鶴にやられっぱなしだ,12,3
178,いま少し休ませてるんです,いますこしやすませてるんです,12,4
179,再開されることへの恐怖を抱きます,最開されることへの強負をいだきます,16,5
180,間もなく彼女は落ちます,まもなくかの女は落ちます,11,3
181,しっかり覚えてほしんだけど,しっかり覚えてほしんだけど,13,0
182,父親のことをあいつに知らせるな,父親のことをあいつに知らせるな,15,0
183,全然落ちねーじゃないか,全然落ちネUジャナイか,11,6
184,予想以上に粘っています,予想以上に粘っています,11,0
185,だったらもっとレベルを上げろ,だったらもっとレベルを上げろ,14,0
186,死んでしまったら二度と手がかり,新でしまったらにどと手がかり,15,4
187,関わらせることは本当に避けたいんだが,価川瀬ることは本当に避けたいんだが,18,4
188,あいつらを捕まえるチャンスなんだろ,あいつらをつかめえるチャンスなんだろ,17,3
189,テロリスト確保の際に何かあった時は,テロリスト各補の最に何かったときは,17,6
190,国を守ることが最優先だ,国を守ることが最優選だ,11,1
191,でもちょっと元気出てきました,でもちょっと元気でてきました,14,1
192,その人に会わせてあげる,その人に合わせて上げる,11,2
193,そんなもんさっきの青い車を,そんな文作記のおおいくるマを,13,10
194,捕まえてみればわかるんだよ,つかええてみればわかるんだよ,13,3
195,もう少しで大切な証人を,もう少しで大切な商人を,11,1
196,少々強引なところがありまして,少賞合いんなところがありまして,14,4
197,何かいじってないと落ち着かなくて,何会実手ないと落ちつかなくて,16,6
198,自動車販売会社に勤める,自動車販売会社につとめる,11,2
199,現場に争った形跡がなかったことから,現場にあらそった形跡がなかったことから,17,3
200,ずいぶん辺鄙なところだな,ずい分編費なところだな,12,4
201,ウイルスを隠しているんだから,いいるスを確しているんだから,14,4
202,仲間を引き連れて戻ってくるかもよ,中子を引きつれてもどってくるかもよ,16,5
203,下手な心理戦仕掛けやがって,ヘタナ新利選しかけやがって,13,8
204,俺たちに何も出来なくさせる,俺立ちに何もできなくさせる,13,3
205,今のところ見当たらない,今のところ見当たらない,11,0
206,そんなもんさっきの青い車,そんな文作きのおおいくる,12,8
207,俺も早く気づくべきだった,オレもは約期づけきだった,12,7
208,あんたが犯人だってわかるようになっています,アンタが反人だって分かるようになっています,21,5
209,言い訳は本部でゆっくりしろ,いいわけは本部でゆっくりしろ,13,3
210,あなたは私たちが言うことを,あなたは私たちがいうことを,13,1
211,ヒーローが犯人の背中に,ヒUロUが反人のセナカに,11,6
212,これからは嘘だって思いなさい,これからはうそだって思いなさい,14,2
213,それじゃあ最後にもうひとつ頼む,それじゃ朝時後にもうひとつたのむ,15,4
214,上空から現場の画定はできません,上空から現場の確定は出来ません,15,3
215,その後の状況報告お願いします,その後の状況法告お願いします,14,1
216,お互い頑張って生きていきましょうね,大言い頑張っていきていきましょうね,17,3
217,報告が送れてすみません,報告が贈れてすみません,11,1
218,銃を奪われ撃たれました,重を上われるたれました,11,3
219,自分の正体がバレたのか,自分の省体がバレたのか,11,1
220,このままの流れで決行だ,このままの流れで結行だ,11,1
221,高木君家にいなかったんだけど,高金感係いなかったんだけど,14,4
222,こちらの方とも確認してみます,こちらの方とも確認してみます,14,0
223,遥ちゃん今病院なんですけど,春かちゃんコン病院なんですけど,13,4
224,お兄さんのことすごく心配していて,おにいさんのことすごく新配していて,16,3
225,あちこちに大きいホースが,あちこちに大きいホUスが,12,1
226,今すぐ空調を全部止めて,今すぐ空長を全部とめて,11,2
227,感染したと決まったわけじゃないだろう,感染したときまったわけじゃないだろう,18,1
228,対テロを専門としている組織だ,タイテロを専門としているそしきだ,14,5
229,研究室に戻る気はありません,研究室にモドル機はありません,13,4
230,やっぱり食われたのは宝生,やっぱり加われたのは法称,12,3
231,我々へのウィルステロは失敗だ,われわれへのウィルステロは知敗だ,14,5
232,全員殺すつもりだったの,全員ころすつもりだったの,11,2
233,すぐに出動の要請をする,すぐに出動の要性をする,11,1
234,当たれば高圧電流が流れて,あたれば後厚電流流が流れて,12,4
235,どうしたらこの国を救えるのか,どうしたらこの国を作えるのか,14,1
236,俺にはただずっと側にいてほしい,俺にはただずっと側にいてほしい,15,0
237,これを届けにきてくれたの,これをとどけに聞てくれたの,12,3
238,あなたに会いたいって言ってるのよ,あなたに合いたいっていってるのよ,16,2
239,でもこれで追跡は不可能よ,でもこれでつい責きは不可能よ,12,4
240,相変わらず気持ちいいほど自分本位,相変わらず気持ちいいほど自分本位,16,0
241,科学捜査などの専門的捜査で,価額操作などの専門的操作で,13,6
242,凶悪犯罪に対応していくチムです,今雨悪犯罪に対応していくちむです,15,4
243,あの女と同期だそうです,あの女と同期だそうです,11,0
244,それに新しい部署の失敗は,それに新しいブショの失敗は,12,3
245,どこの部署からもいらない精鋭たちが,どこの部所からもいらない声映態が,17,5
246,容疑者じゃありませんよ,容疑者ジャアリマセンヨ,11,8
247,暴力事件を起こしてましてね,暴力事件を起こしてましてね,13,0
248,どうぞよろしくお願いします,どうぞろしくお願いします,13,1
249,こんな部署やることないでしょ,こんなぶ所やることないでしょ,14,2
250,身元不明の焼死体が発見された,見元不明の消したいが発見された,14,5
251,上半身が丸焦げだったようです,上販信がマルコケだったようです,14,6
252,あと片腕が折れていたとか,あと語腕がも折れていたとか,12,2
253,わたし刑事じゃないですから,私計事じないですから,13,5
254,警察といえどもね異動はあるの,警察といえどもねい同はあるの,14,2
255,わたし人間に興味ないんで,私人現に興味ないんで,12,4
256,片桐さんにはお似合いですね,型切りさんにはおに合いですね,13,4
257,相当手広くやっていたようで,相当ティロクやっていたようで,13,4
258,炭化した内臓が粉砕してた,単化した内蔵が分最してた,12,4
259,着任早で張り切ってんのは分かるが,着人はやではり季ってんのはわかるが,16,6
260,鉄塔に登らせた可能性が,手当にのボラセタ可能性が,11,7
261,じゃあこの着信履歴調べれば,じゃあこの着信理歴氏らべれば,13,3
262,それからついでに現場で,それからついでに現場で,11,0
263,それにそんな薬品なんて,それにそんな約品なんて,11,1
264,近どこかと合併するとか,金度こかとが発生するとか,11,5
265,業界大手のグロリアス薬品と,業界大手のグロリアス約品と,13,1
266,またテレビで報道されると思います,またテレビで報動されると思います,16,1
267,焼死ならそうはいかないわ,消しならそうはいかないわ,12,2
268,わたしがこの目で確認してる,私がこの目で確認してる,13,3
269,指示を受けていたことが分かってる,支持を受けていたことがわかってる,16,3
270,摩擦で爆発するようになっていた,まさつで爆発するようになっていた,15,3
271,つまり一度着たら脱ぐことのできない,つまり一度きたらぬ具ことのできない,17,3
272,一番いやなことさせたわけか,一番いやなことさせたわけか,13,0
273,あまり評判のよくない銀行です,あまりは従判のよく内銀行です,14,4
274,次の犯行もすぐに起こるわ,次の半口もすぐに起こるわ,12,2
275,改造したスタンガンが見つかった,改像したスタンがんが見つかった,15,3
276,セットされてる可能性が極めて高い,セットされてる可能性が極めて高い,16,0
277,そういうことだ遊んでる暇はない,そういうことだあソンデルひまはない,15,7
278,やはり爆弾はセットされてるな,やはりばくんはセットされてるな,14,3
279,時間なんて気にする必要ない,時間なんて気にする必要ない,13,0
280,かなり精密にやらないと,かなり製密にやらないと,11,1
281,ほんのわずか多めにする,本のわず顔目にする,11,5
282,それも何度かやってみないと分からない,それもなんどかやってみないとわからない,18,4
283,戸倉さんにお聞きしました,と暮らさんにお気気しました,12,5
284,何から何まで教えていただきました,何から何まで教えていただきました,16,0
285,嘘は絶対に言ってはならない,うそは絶対に行ってはならない,13,3
286,今爆弾処理班が向かっています,今バクダンショリハンが向かっています,14,9
287,もう少し待てばよかったんだよ,もう少しまてばよかったんだよ,14,1
288,言わせるために作ったんだって,いわせるために作ったんだって,14,1
289,それはわたしが優秀だからです,それは私が優習だからです,14,4
290,ここは誰も教えてくれないからな,ここは誰も教えてくれないからな,15,0
291,あののっぽと付き合ってる男,あのの発と付きあってる男,13,3
292,現実的にはそうかもしれない,現実的にはそうかもしれない,13,0
293,でも撃てなきゃ刑事じゃない,でもうてなき形事じゃない,13,3
294,お前のこと色々噂になってるぞ,名前のこといろいろうわさになってるぞ,14,8
295,さっき台東区で女子大生が,作記太党区で女士大性が,12,7
296,共に地取り鑑取りを行っていますが,ともに地取り感取を行っていますが,16,4
297,問題はこのインターネットの掲示板,問題はこのインタUネットの形人版,16,4
298,また一人処刑してやった,また一人書計してやった,11,2
299,一人目の処刑者よしおかひとみ,一人目の初計者よい香人,14,8
300,殺人犯を英雄視してるんだ,撮人反を営優ししてるんだ,12,5
301,書き込みの情報によると,書き込みの情報によると,11,0
302,巨大なダガーナイフを持ち,巨大なだガUナイフを持ち,12,2
303,そのマークを現場にも残す,そのマUクを現場にも残す,12,1
304,総合するとこんな感じです,葬合するとこんな感じです,12,1
305,インターネットのデマじゃない,インタUネットので面じない,14,4
306,共に頑張ろうぜおっさん,ともに頑張ろうぜ億さん,11,4
307,ちょっと調べてほしいことがあるんです,ちょっと調べてほしいことがあるんです,18,0
308,大事件に発展するかもしれないんです,大事件にはってんするかもしれないんです,17,4
309,吉岡さんはお酒を飲んだ,よしおかさんはお酒を飲んだ,11,4
310,ベッドの脇に落ちたことによる,ベッドの若に落ちたことによる,14,1
311,現場にばってんマークとか,現場にバッテンマUクとか,12,5
312,そんなやつおるわけないやろ,そんなやと読るわけないやろ,13,2
313,全てフリースペースに置いてある,すべてフリUスペUスに置いてある,15,4
314,それぞれの所轄に連絡させて,それぞれの初活に連絡させて,13,2
315,同じ人間が書き込みしてるようです,同じ人間元が書き込みしてるようです,16,1
316,このインターネットに参加している全員が,このインタUネットに参加している全員が,19,1
317,でも彼女は服の上からだった,でも彼女は含んの上からだった,13,2
318,神なんて祭り上げられて,加みなんて松り上げられて,11,3
319,ぺらぺらしゃべっていたそうだな,ペラペラシャベッテイタそうだな,15,11
320,その口の軽さで逮捕できたよ,その口のカルサで逮捕できたよ,13,3
321,逮捕されたのは都内に住む,逮捕されたのはと内に住む,12,1
322,捕まった奴は神なんかじゃない,つかまったやつはかみなんかじない,14,7
323,親御さんからは頑張れば,親御さんからは頑張れば,11,0
324,傷つくこともないんだもんね,比図靴こともないんだもんね,13,3
325,だから何が言いたいんだって,だから何が言いたいんだって,13,0
326,塀の向こうに落ちた神様,平の向こうに落ちたかみまま,11,5
327,インターネットは祭りよ,インタUネットはまつりよ,11,3
328,まだ連絡の取れなかった,まだ連絡の取れなかった,11,0
329,気力があればなおさら危険ですね,キリュがあればなおさら気件ですね,15,5
330,インターネットの書き込みの,インタUネットの書き込みの,13,1
331,本当の怪物を生んでしまった,本当の会物を運んでしまった,13,2
332,面白がった誰かが名前を書き込む,面白がった誰が名増を書き込む,15,2
333,その期待に応えようとするはず,その期待に答うようとするはず,14,2
334,一刻も早く逮捕しなければ,一国もは約逮捕しなければ,12,3
335,それぞれ保管室に行って,それぞれほは観質に言って,11,5
336,拳銃を携行していくように,県十を経考していくように,12,4
337,もうちょっといい写真使いなさい,もうちょっといい社新使いな最,15,4
338,護衛捜査員はこれから選出する,後映装サインはこれから選手する,14,7
339,一刻も早く発表したいらしいから,一国もは約発表したいしいから,15,4
340,あっけない最期でしたね,家けない最後でしたね,11,3
341,この犯人だけがインターネット上の神を,この半人だけがインタUネット上の髪を,18,3
342,つまりとっくに死んでる遺体に,つまり特着に進っるいたいに,14,9
343,今は中がジッパーになってる,今は中が実パUになってる,13,3
344,インターネットのオークションで買った,インタUネットのオUクションで勝った,18,3
345,近くのホームレスの男性,近くのホUムレスの男性,11,1
346,また飲み会してくださいね,またの未開してくださいね,12,3
347,早う家帰って風呂入って,は用言え帰ってフロはいって,11,8
348,でも浩のおかげで助かった,でも広しのおかげでたすかった,12,4
349,今度は朝まで付き合ってよ,今度は麻足でつきあってよ,12,4
350,きっと人間と見てないよ,キット人限とみてないよ,11,5
351,大変申し訳ありませんでした,大変申し訳ありませんでした,13,0
352,同じ雑誌の読者モデルが,同じ雑誌の独者モデルが,11,1
353,まだ犯人の手掛かりはつかめていない,まだ販人の手がかりはつかめていない,17,2
354,少し離れて歩きますから,少しはなれて歩きますから,11,2
355,今日はありがとうございました,今日はありがとうございました,14,0
356,ぜひまた次回も呼んでください,ぜひまた事会も呼んでください,14,2
357,ただこういったケースの場合,ただこういったケUスの場合,13,1
358,ゆっくり落ち着いてからの方が,ゆっくり落ち着いてからの方が,14,0
359,ブランドの新作発表会の帰り道,ブランドの新作発表会の変えり地地,14,4
360,あまりしゃべりたがらない,あまりシャベリタがらない,12,5
361,話をしたくない人もいるの,話をしたく内人もいるの,12,2
362,被害者は深く傷ついてる,被害者は普格引ずついてる,11,4
363,わたし樋口さんに嫌われたみたいです,私費口さんにきられた見たいです,17,7
364,読者モデルとはいっても,読者モデルと入っても,11,2
365,直接入っていたそうです,直接はいっていたそうです,11,2
366,覚せい剤で逮捕歴もある,各製材で逮捕歴もある,11,4
367,定時だから帰っていいわ,定時だら変えていいわ,11,3
368,刑務所から出したはがきや封筒には,経務書から出したはがきや風当には,16,4
369,事件の概要が見えてきました,事件の概要が見えてきました,13,0
370,これ樋口さんからもらったんだ,これ日口さんからもらったんだ,14,1
371,もっと色々もらってこよう,もっといろいろもらってこう,12,5
372,たぶんどこかで手足を縛られ,タブンドコカでてあしをしばられ,13,11
373,これは傷つけても構わないという,これは引ずつけてもかまわないという,15,4
374,ナイフを押し付けられていた,内布を押しつけられていた,13,4
375,平手で殴られてるから傷も浅い,比ら手でなぐられてるから傷も浅,14,5
376,三上とは同じ中学の先輩後輩で,見かみとは同じ中額の先配行敗で,14,7
377,三上の働いてるバーに呼びつけられて,見かみの働いてルバUに呼びつけられて,17,5
378,少し話が聞きたいんですが,少しはなしが気期タインですが,12,8
379,まあちょっとそこでお茶でも飲みながら,まあちょっとそこでおちゃでものみながら,18,3
380,コップに付いた唾液から,コップについただ駅から,11,3
381,変なことしゃべってんだったら,変なこと社別点だったら,14,6
382,犯人とみて間違いないな,半人と見て間違いないな,11,2
383,プリンターで出力した文字です,プリンタUで出力したもじです,14,3
384,プリンターのメーカーが同じだと,プリンタUのメUカUが同じだと,15,3
385,字体では区別がつかない,自体では着別がつかない,11,2
386,ゆかりさんの家族構成から出身地,床リさんの家族構成から出身地地,15,4
387,病院で会話したこと全部書いてあるんだ,病院で会わしたこと全部回てあるんだ,18,3
388,同じ銀行に口座作っちゃおう,同じ銀行に高雑くっち同,13,6
389,犯人の声とにおいを確認してもらう,反人の超得においを確認してもらう,16,3
390,襲われたらどないするつもりじゃ,おわわれたらどないするつもりじゃ,15,2
391,だったら樋口さんに頼むわ,だったらひ口さんにたのむわ,12,3
392,女の敵は許したくないんです,女の適はゆるしたくないんです,13,3
393,金田は毎日決まった時間に,加田だは毎日期まった時間に,12,3
394,警視庁の片桐と申しますが,形視庁の語切りともうしますが,12,6
395,だから全員やってやろうと思って,だから全員ややってやろうと思って,15,1
396,家宅捜索の令状も取りました,型草作楽の例場も取りました,13,6
397,必ず証拠は出てくるはずです,必ず小庫は出てくるはずです,13,2
398,あなたはモデル仲間の佐藤さん,あなたはモデルなかまの佐藤さん,14,3
399,そこでバーで知り合った三上に,そこでバUデシリアった参上に,14,6
400,一方的にあなたに愛情を向けていた,一方的にあなたに合上を向けていた,16,2
401,後ろから危険が訪れるとは,う白から気見が訪れるとは,12,4
402,あなたはため息をついた,あなたはためい気をついた,11,2
403,相手が目の前にいるうちは,相手が目の前にいるうちは,12,0
404,なかなか証拠が挙がらなかった,なかなか症庫が上ららなかった,14,4
405,金田を監視するためにね,加染を感止するためにね,11,4
406,何にも見つからなかった,何にも見つからなかった,11,0
407,いくら大事な仕事のためとはいえ,いくら大事な仕事のためとはいえ,15,0
