NUM,EXPECTED,model_epoch_03_gs_24584_beam_width_1,# characters,edit distance
98,とりあえずお風呂入りましょうね,とりあえずお風呂は入りましょうね,15,1
99,恐ろしい殺人事件が起きる事など,おそろしい殺人事件が起きることなど,15,4
100,のんびりしようって言いましたよね,飲便し使っていいましたよね,16,7
101,プロデューサーの仕事でしょ,プロデュUサUの仕事でしょ,13,2
102,撮り方の工夫で何とかするから,取り方の工風でなんとかするから,14,4
103,あさすが大女優って感じ,朝すが大女優って感じ,11,2
104,高校の時の友人なんです,高校の時の友人なんです,11,0
105,私たちここに泊まってるの,私たちここにとまってるの,12,1
106,まだ駆け出しみたいですけど,まだかけだしみたいですけど,13,2
107,お肌ツルツルになるんですって,おはだつるつるになるんですって,14,6
108,いろいろと苦労したんだね,色々と口したんだね,12,6
109,私は今回だけなんだけどね,私は今回だけなんだけどね,12,0
110,真理江さんは体調が悪いみたいで,マリエさんは台長が悪いみたいで,15,5
111,何かちょっと怖そうな人ね,何かちょっと怖そうな人ね,12,0
112,ホントはいい人なんだよ,本とはいい人なんだよ,11,3
113,朝から監督の姿が見当たらなくて,朝から監督の姿が見たらなくて,15,1
114,スケジュールも狂っちゃって,スケジュUルもクルっちゃって,13,3
115,私そんなメール出してません,私そんなメUルだしてません,13,2
116,送信記録が残ってますよ,そう新記録が残ってますよ,11,3
117,温泉で殺人事件と遭遇したの,音線で撮人事件と相遇したの,13,4
118,写真だけでわかるわけないだろ,写真だけでわかるわけないだろ,14,0
119,山岡監督と田代睦美の間には,山岡監督と確ろむつみの間には,13,5
120,という憶測が飛び交っている,という億束が飛び勝っている,13,3
121,マスコミで話題になっている事件だけに,マスコミで話題になっている事件だけに,18,0
122,勝訴すれば事務所の名前が上がりますね,消訴されば事務所の名前が上がりますね,18,2
123,あなたがそこまで言うんだったら,あなたがそこまでいうんだったら,15,1
124,それは私がよく知っています,それは私がよく知っています,13,0
125,ホテルの最上階にある展望風呂,ホテルの最上会にある展応フロ,14,4
126,郡山まで行く車の中から,氷山まで行く車の中から,11,1
127,先に帰ったお詫びをしておこうと思って,先に帰ったお詫びをしておこうと思って,18,0
128,そこで最上階の展望風呂の事を,そこで最上回の天貌風呂のことを,14,5
129,お肌がツルツルになるから,お肌が鶴つるになるから,12,4
130,協力するから何でも言ってね,今日力するから何でも言ってね,13,2
131,誰かが勝手に自分の携帯を使って,誰かが勝手に自分の携帯を使って,15,0
132,真犯人が見つからないまでも,新半人が見つからないまでも,13,2
133,では被告人は席に戻ってください,では被告人は責に戻ってください,15,1
134,切迫流産の危険があったそうですが,設発組山の危険があったそうですが,16,4
135,数日入院すれば心配ないそうです,数日入院すれば心配ないそうです,15,0
136,じゃあ裁判はいずれ再開されますね,じゃ朝晩はいずれ再開されますね,16,3
137,それにしても前代未聞ね,それにしても前台未門ね,11,2
138,睦美どうして教えてくれなかったんだろう,むつみどうして教えてくれなかったんだろう,19,3
139,監督が恨まれるなんてないと思う,監督が裏まれるなんてないと思う,15,1
140,厳しいけど思いやりのある人だから,厳しいけど思いやりのある人だから,16,0
141,常連に売ったような気がしますね,常連に行ったような気がしますね,15,1
142,じゃ山岡さんが殺害された時刻に,ジャヤマおかさんが殺害された時刻に,15,6
143,ラウンジであなたと一緒にいたのは,ラウンジであなたと一緒にいたのは,16,0
144,ありがとうございました,ありがとうございました,11,0
145,何か睦美ちゃんに不利になる事を,何かむつみちゃんに振りになることを,15,7
146,告げ口するみたいで話しにくくてね,つげぐちするみたいで話しにくくてね,16,3
147,拘置所に戻されたそうよ,高知所に戻されたそうよ,11,2
148,色々訊いて回ったんですけど,いろいろいいて回ったんですけど,13,5
149,あの日先に東京に帰ってます,あの日先に東京に変えってます,13,2
150,香山プロデューサーが証言してます,カカマプロデュUサUが正言してます,16,6
151,インターネットを通じて投稿するんです,インタUネットを通じて投稿するんです,18,1
152,この動画が投稿されたのが,この動画が投稿されたのが,12,0
153,つまり事件翌日の朝です,つまり事件翌日の朝です,11,0
154,やっぱり撮影されたのは,やっぱり撮影されたのは,11,0
155,帽子とマスクの男いたじゃないですか,防止とマスクの男いたじゃないですか,17,2
156,あの正体がわかったんです,あの将態がわかったんです,12,2
157,相手役を務める須藤健一さんから,相手約を務めるス党県一さんから,15,4
158,抱負を伺いたいと思います,豊富をうかが痛いと思います,12,6
159,ファンの人は立ち入り禁止ですよ,ファンの人は立日理金氏ですよ,15,5
160,柔軟性があるって事じゃないですか,重軟性があるってことじゃないですか,16,3
161,車まで乗せていただいて,車ままでのせていただいて,11,2
162,それはアリバイでも何でもないぞ,それはありバイでも何でもないぞ,15,2
163,せっかく優しくしてあげたのに,せっかくやさしくしてあげたのに,14,2
164,先生この部屋何か暑くないですか,先生この部屋何かつくないですか,15,1
165,リモコンどこいっちゃったんだろう,リモコンドコイッチャッンだろう,16,9
166,ずっと聞かせてもらったってわけだ,ずっと聞かせてもらったってわけだ,16,0
167,お手柄と言いたいところだがな,お手がらといいたいところだがな,14,3
168,これが山村ヨウコの細胞,これが山村容子の最望,11,5
169,あれならとっくに解析処理を終えた,あれならトックに解析処理を終えた,16,3
170,俺のほうでも調べてみたいんだ,オレの方でも調べてみたいんだ,14,4
171,訓練を受けた張本人ですら,訓練を受けたちょう本人ですら,12,3
172,耐え切れる者はいません,たえきれるものはいません,11,4
173,一緒にご飯食べるところなの,一緒にごハンタベルところなの,13,5
174,こんな訪ね方しか出来なくて,こんな尋ね方しかできなくて,13,3
175,あるヤツの名前と住所を,あるやつの名前と重書を,11,4
176,そしたら本当にそいつが死んで,そしたら本当においつが新で,14,3
177,やつらにやられっぱなしだ,やつらにやられっぱなしだ,12,0
178,いま少し休ませてるんです,いますこしがすませてるんです,12,4
179,再開されることへの恐怖を抱きます,再開されることへの教負をいだきます,16,4
180,間もなく彼女は落ちます,まもなく彼女は落ちます,11,1
181,しっかり覚えてほしんだけど,しっかり覚えてほしんだけど,13,0
182,父親のことをあいつに知らせるな,父親のことをあいつに知らせるな,15,0
183,全然落ちねーじゃないか,全然落ねUじゃないか,11,2
184,予想以上に粘っています,予想以上に粘っています,11,0
185,だったらもっとレベルを上げろ,だったらもっとレベルをあげた,14,2
186,死んでしまったら二度と手がかり,新でしまったらにどと手がかり,15,4
187,関わらせることは本当に避けたいんだが,かかわらせることは本当に避けたいんだが,18,2
188,あいつらを捕まえるチャンスなんだろ,アイツラを使まるチャンスなんだろ,17,6
189,テロリスト確保の際に何かあった時は,テロリスト角保の際に何かあったときは,17,3
190,国を守ることが最優先だ,国を守ることが採由選だ,11,3
191,でもちょっと元気出てきました,でもちょっと元気でてきました,14,1
192,その人に会わせてあげる,その人に合わせてあげる,11,1
193,そんなもんさっきの青い車を,そんな本季機の青いくるまを,13,8
194,捕まえてみればわかるんだよ,つか前手見ればわかるんだよ,13,5
195,もう少しで大切な証人を,もう少しで大切な商認を,11,2
196,少々強引なところがありまして,少々合員なところがありまして,14,2
197,何かいじってないと落ち着かなくて,何かいじってないと落ちつかなくて,16,1
198,自動車販売会社に勤める,自動車販売会社に務める,11,1
199,現場に争った形跡がなかったことから,現場にあらそった計撃がなかったことから,17,5
200,ずいぶん辺鄙なところだな,ずい文編費なところだな,12,4
201,ウイルスを隠しているんだから,ウイルスを各しているんだから,14,1
202,仲間を引き連れて戻ってくるかもよ,中間を引き連れて戻ってくるかもよ,16,1
203,下手な心理戦仕掛けやがって,ヘタナシンリ戦しかけやがって,13,8
204,俺たちに何も出来なくさせる,俺立に何もできなくさせる,13,4
205,今のところ見当たらない,今のところ見あたらない,11,1
206,そんなもんさっきの青い車,そんな本季機の青いくるま,12,8
207,俺も早く気づくべきだった,オレも早く気づくべきだった,12,2
208,あんたが犯人だってわかるようになっています,アンタがハン人だってわかるようになっています,21,5
209,言い訳は本部でゆっくりしろ,いいわけは本部でゆっくりしろ,13,3
210,あなたは私たちが言うことを,あなたは私た違いうことを,13,3
211,ヒーローが犯人の背中に,ヒUロUが反認の背中に,11,4
212,これからは嘘だって思いなさい,これからはう育って思いなさい,14,2
213,それじゃあ最後にもうひとつ頼む,それじゃ朝井後にもうひとつたのむ,15,4
214,上空から現場の画定はできません,常空から現場の確定はできません,15,2
215,その後の状況報告お願いします,その後の状況方告お願いします,14,1
216,お互い頑張って生きていきましょうね,お互いがんばっていきていきましょうね,17,4
217,報告が送れてすみません,報告が遅れてすみません,11,1
218,銃を奪われ撃たれました,重を奪われて足ました,11,4
219,自分の正体がバレたのか,自分の省体がバレたのか,11,1
220,このままの流れで決行だ,このままの流れで結構だ,11,2
221,高木君家にいなかったんだけど,高切ん家にいなかったんだけど,14,2
222,こちらの方とも確認してみます,こちらの方とも確認してみます,14,0
223,遥ちゃん今病院なんですけど,春かちゃんコン秒員なんですけど,13,6
224,お兄さんのことすごく心配していて,おにいさんのことすごく信配していて,16,3
225,あちこちに大きいホースが,あちこちに大きいホUスが,12,1
226,今すぐ空調を全部止めて,今すぐ空長を全部止めて,11,1
227,感染したと決まったわけじゃないだろう,感染したと決まったわけじゃないだろう,18,0
228,対テロを専門としている組織だ,タイテロを専門としているそしきだ,14,5
229,研究室に戻る気はありません,研究室に戻る気はありません,13,0
230,やっぱり食われたのは宝生,やっぱり下われたのは方々,12,3
231,我々へのウィルステロは失敗だ,われわれへのウィルステロは失敗だ,14,4
232,全員殺すつもりだったの,全員コロスツもりだったの,11,4
233,すぐに出動の要請をする,すぐに出動の要請をする,11,0
234,当たれば高圧電流が流れて,当ればこう暑電流が流れて,12,4
235,どうしたらこの国を救えるのか,どうしたらこの国をすくえるのか,14,2
236,俺にはただずっと側にいてほしい,オレにはただずっと側にいてほしい,15,2
237,これを届けにきてくれたの,これをとどけに来てくれたの,12,3
238,あなたに会いたいって言ってるのよ,あなたに合いたいっていってるのよ,16,2
239,でもこれで追跡は不可能よ,でもこれでついせきは不可能よ,12,4
240,相変わらず気持ちいいほど自分本位,相変わらず気持ちいいほど自分本位,16,0
241,科学捜査などの専門的捜査で,加学捜査などの専門的捜査で,13,1
242,凶悪犯罪に対応していくチムです,教夫は海材に対応していくちむです,15,7
243,あの女と同期だそうです,あの女とどうきだそうです,11,3
244,それに新しい部署の失敗は,それに新しい部所の失敗は,12,1
245,どこの部署からもいらない精鋭たちが,どこの部所からもいらない性映当ちが,17,4
246,容疑者じゃありませんよ,容疑者ジャアリませんよ,11,4
247,暴力事件を起こしてましてね,暴力時件を起こしてましてね,13,1
248,どうぞよろしくお願いします,どうぞよろしくお願いします,13,0
249,こんな部署やることないでしょ,こんな部所やることないでしょ,14,1
250,身元不明の焼死体が発見された,身元不明の賞したいが発見された,14,4
251,上半身が丸焦げだったようです,上半心が丸こけだったようです,14,3
252,あと片腕が折れていたとか,あとかたうでがオレていたとか,12,6
253,わたし刑事じゃないですから,私形事じないですから,13,5
254,警察といえどもね異動はあるの,警察といえどもね同はあるの,14,2
255,わたし人間に興味ないんで,私人現に興味ないんで,12,4
256,片桐さんにはお似合いですね,型切りさんにはおにあいですね,13,5
257,相当手広くやっていたようで,相当テビロクやっていたようで,13,4
258,炭化した内臓が粉砕してた,単化した内蔵が踏ん最してた,12,5
259,着任早で張り切ってんのは分かるが,着任はやでは利喫点のはわかるが,16,9
260,鉄塔に登らせた可能性が,テットウに腹らせた可能性が,11,5
261,じゃあこの着信履歴調べれば,じゃあこの着信理歴調べれば,13,1
262,それからついでに現場で,それからついでに現場で,11,0
263,それにそんな薬品なんて,それにそんな約品なんて,11,1
264,近どこかと合併するとか,金度こかとが絶するとか,11,4
265,業界大手のグロリアス薬品と,業界大手のグロリアスやく品と,13,2
266,またテレビで報道されると思います,またテレビで報動されると思います,16,1
267,焼死ならそうはいかないわ,少しならそうはいかないわ,12,2
268,わたしがこの目で確認してる,私がこの目で確認してる,13,3
269,指示を受けていたことが分かってる,支持を受けていたことがわかってる,16,3
270,摩擦で爆発するようになっていた,まさつで爆発するようになっていた,15,3
271,つまり一度着たら脱ぐことのできない,つまり一度きたらぬぐことのできない,17,2
272,一番いやなことさせたわけか,一番いやなことさせたわけか,13,0
273,あまり評判のよくない銀行です,あまり表判のよくない銀行です,14,1
274,次の犯行もすぐに起こるわ,次の半行もすぐに起こるわ,12,1
275,改造したスタンガンが見つかった,改像したスタンがんが見つかった,15,3
276,セットされてる可能性が極めて高い,セットされてる可能性が極めて高い,16,0
277,そういうことだ遊んでる暇はない,そういうことだあんでる暇はない,15,1
278,やはり爆弾はセットされてるな,やはりばくダンはセットされてるな,14,4
279,時間なんて気にする必要ない,時間なんて気にする必要ない,13,0
280,かなり精密にやらないと,かなり製密にやらないと,11,1
281,ほんのわずか多めにする,本のわずかおメニする,11,5
282,それも何度かやってみないと分からない,それもなんどかやってみないとわからない,18,4
283,戸倉さんにお聞きしました,と暮らさんにお聞きしました,12,3
284,何から何まで教えていただきました,何から何まで教えていただきました,16,0
285,嘘は絶対に言ってはならない,嘘は絶対に行ってはならない,13,1
286,今爆弾処理班が向かっています,コンバクダン処理犯が向かっています,14,7
287,もう少し待てばよかったんだよ,もう少しまてばよかったんだよ,14,1
288,言わせるために作ったんだって,いわせるために作ったんだって,14,1
289,それはわたしが優秀だからです,それは私が優秀だからです,14,3
290,ここは誰も教えてくれないからな,ここは誰も教えてくれないからな,15,0
291,あののっぽと付き合ってる男,あののっぽとつきあってる男,13,2
292,現実的にはそうかもしれない,現実的にはそうかもしれない,13,0
293,でも撃てなきゃ刑事じゃない,でもうてなきゃ計示じゃない,13,3
294,お前のこと色々噂になってるぞ,お前のこといろいろうわさになってるぞ,14,7
295,さっき台東区で女子大生が,さっきたいとうくで女子大性が,12,6
296,共に地取り鑑取りを行っていますが,とも日取り感取を行っていますが,16,5
297,問題はこのインターネットの掲示板,問題はこのインタUネットの掲示板,16,1
298,また一人処刑してやった,また一人書計してやった,11,2
299,一人目の処刑者よしおかひとみ,一人目の所系者よしおかひとみ,14,2
300,殺人犯を英雄視してるんだ,撮人半を英優ししてるんだ,12,4
301,書き込みの情報によると,書き込みの情報によると,11,0
302,巨大なダガーナイフを持ち,巨大なだがUアイフを持ち,12,4
303,そのマークを現場にも残す,そのマUクを現場にも残す,12,1
304,総合するとこんな感じです,総合するとこんな感じです,12,0
305,インターネットのデマじゃない,インタUネットのでまじゃない,14,3
306,共に頑張ろうぜおっさん,ともに頑張ろうぜおさん,11,3
307,ちょっと調べてほしいことがあるんです,ちょっと調べてほしいことがあるんです,18,0
308,大事件に発展するかもしれないんです,大事件に発展するかもしれないんです,17,0
309,吉岡さんはお酒を飲んだ,よしおかさんはお酒を飲んだ,11,4
310,ベッドの脇に落ちたことによる,ベッドの脇に落ちたことによる,14,0
311,現場にばってんマークとか,現場にバッテンマUクとか,12,5
312,そんなやつおるわけないやろ,そんなやつオルわけないやろ,13,2
313,全てフリースペースに置いてある,すべてフリUスペUスにおいてある,15,5
314,それぞれの所轄に連絡させて,それぞれの初活に連絡させて,13,2
315,同じ人間が書き込みしてるようです,同じ人間が書き込みしてるようです,16,0
316,このインターネットに参加している全員が,このインタUネットに参加している全員が,19,1
317,でも彼女は服の上からだった,でも彼女は福の上からだった,13,1
318,神なんて祭り上げられて,髪なんて待りりあげられて,11,4
319,ぺらぺらしゃべっていたそうだな,ペラペラシャベッテイだそうだな,15,11
320,その口の軽さで逮捕できたよ,その口の軽りで体は出きたよ,13,4
321,逮捕されたのは都内に住む,逮捕されたのはとないに住む,12,3
322,捕まった奴は神なんかじゃない,つかまったやつはかみなんかじゃない,14,6
323,親御さんからは頑張れば,親ごさんからは頑張れば,11,1
324,傷つくこともないんだもんね,傷つくこともないんだもんね,13,0
325,だから何が言いたいんだって,だから何がいいたいんだって,13,1
326,塀の向こうに落ちた神様,平の向こうに落ちた紙様,11,2
327,インターネットは祭りよ,インタUネットはまつりよ,11,3
328,まだ連絡の取れなかった,まだ連絡の取れなかった,11,0
329,気力があればなおさら危険ですね,気力があればなおさら気件ですね,15,2
330,インターネットの書き込みの,インタUネットの書き込みの,13,1
331,本当の怪物を生んでしまった,本当の解物を運んでしまった,13,2
332,面白がった誰かが名前を書き込む,面白がった誰かが名前を書き込む,15,0
333,その期待に応えようとするはず,その期待に答えようとするはず,14,1
334,一刻も早く逮捕しなければ,一国も早く逮捕しければ,12,2
335,それぞれ保管室に行って,それぞれほか週つに行って,11,4
336,拳銃を携行していくように,県銃を警向していくように,12,3
337,もうちょっといい写真使いなさい,もうちょっといい写真使いなさい,15,0
338,護衛捜査員はこれから選出する,後映装裁品はこれから選出する,14,5
339,一刻も早く発表したいらしいから,一国も早く発表したいらしいから,15,1
340,あっけない最期でしたね,あっけないサイゴでしたね,11,3
341,この犯人だけがインターネット上の神を,この半人だけがインタUネット上の髪を,18,3
342,つまりとっくに死んでる遺体に,つまりトックにシンデルイタイに,14,10
343,今は中がジッパーになってる,今は中がジッパUになってる,13,1
344,インターネットのオークションで買った,インタUネットのオUクションで勝った,18,3
345,近くのホームレスの男性,近くのホUムレスの男性,11,1
346,また飲み会してくださいね,またのみかいしてくださいね,12,3
347,早う家帰って風呂入って,は用言え帰ってフロはいって,11,8
348,でも浩のおかげで助かった,でも広しのおかげでたすかった,12,4
349,今度は朝まで付き合ってよ,今度は朝までつきあってよ,12,2
350,きっと人間と見てないよ,キット人間とみてないよ,11,4
351,大変申し訳ありませんでした,大変申し訳ありませんでした,13,0
352,同じ雑誌の読者モデルが,同じ雑誌の読者モデルが,11,0
353,まだ犯人の手掛かりはつかめていない,まだ反認の手がかりはつかめていない,17,3
354,少し離れて歩きますから,少しは慣れて歩きますから,11,2
355,今日はありがとうございました,今日はありがとうございました,14,0
356,ぜひまた次回も呼んでください,ぜひまた時回も読んでください,14,2
357,ただこういったケースの場合,ただこういったケUスの場合,13,1
358,ゆっくり落ち着いてからの方が,ゆっくり落ちついてからの方が,14,1
359,ブランドの新作発表会の帰り道,ブランドの新作発表会の返み道,14,2
360,あまりしゃべりたがらない,あまりシャベリタがらない,12,5
361,話をしたくない人もいるの,話をしたくない人もいるの,12,0
362,被害者は深く傷ついてる,被害者は不覚きずついてる,11,4
363,わたし樋口さんに嫌われたみたいです,私し口さんに割われたみたいです,17,4
364,読者モデルとはいっても,読者モデルと入っても,11,2
365,直接入っていたそうです,直接は言っていたそうです,11,2
366,覚せい剤で逮捕歴もある,各製材で逮捕歴もある,11,4
367,定時だから帰っていいわ,定時だから帰っていいわ,11,0
368,刑務所から出したはがきや封筒には,経務所から出したはがきや風当には,16,3
369,事件の概要が見えてきました,事件の概要が見えてきました,13,0
370,これ樋口さんからもらったんだ,これひぐちさんからもらったんだ,14,3
371,もっと色々もらってこよう,もっといろいろもらってこよう,12,4
372,たぶんどこかで手足を縛られ,たぶんどこかで手足をしばられ,13,2
373,これは傷つけても構わないという,これは傷つけてもかまわないという,15,2
374,ナイフを押し付けられていた,ナイフを押しつけられていた,13,1
375,平手で殴られてるから傷も浅い,開手でなぐられてるから傷も朝,14,5
376,三上とは同じ中学の先輩後輩で,みかみとは同じ注学の先輩後敗で,14,5
377,三上の働いてるバーに呼びつけられて,みかみの働いてるバUに呼びつけられて,17,4
378,少し話が聞きたいんですが,少し話が聞きたいんですが,12,0
379,まあちょっとそこでお茶でも飲みながら,まあちょっとそこで落茶でものみながら,18,2
380,コップに付いた唾液から,コップについただ駅から,11,3
381,変なことしゃべってんだったら,変なことシャベッテンだったら,14,6
382,犯人とみて間違いないな,犯人とみて間違いないな,11,0
383,プリンターで出力した文字です,プリンタUで出力したもじです,14,3
384,プリンターのメーカーが同じだと,プリンタUのメUカUが同じだと,15,3
385,字体では区別がつかない,自体では告つがつかない,11,3
386,ゆかりさんの家族構成から出身地,床理さんの家族構成から出身地,15,3
387,病院で会話したこと全部書いてあるんだ,病院で買いわしたこと全部会てあるんだ,18,5
388,同じ銀行に口座作っちゃおう,同じ銀行に高雑区っちゃおう,13,3
389,犯人の声とにおいを確認してもらう,ハンニンの声とにおいを確認してもらう,16,4
390,襲われたらどないするつもりじゃ,おそわれたらどないするつもりじゃ,15,2
391,だったら樋口さんに頼むわ,だったらひぐ立さんに頼むわ,12,3
392,女の敵は許したくないんです,女の適は許したくないんです,13,1
393,金田は毎日決まった時間に,カネダは毎日決まった時間に,12,3
394,警視庁の片桐と申しますが,警視庁の語切りと申しますが,12,3
395,だから全員やってやろうと思って,だから全員やってやろうと思って,15,0
396,家宅捜索の令状も取りました,型く操作の例上も取りました,13,6
397,必ず証拠は出てくるはずです,必ず少こは出てくるはずです,13,2
398,あなたはモデル仲間の佐藤さん,あなたはモデルなかまの佐藤さん,14,3
399,そこでバーで知り合った三上に,そこでバUでシリアった参上に,14,5
400,一方的にあなたに愛情を向けていた,一方的にあなたに愛情を向けていた,16,0
401,後ろから危険が訪れるとは,親から危険が訪れるとは,12,2
402,あなたはため息をついた,あなたはためい気をついた,11,2
403,相手が目の前にいるうちは,相手が目の前にいるうちは,12,0
404,なかなか証拠が挙がらなかった,なかなか証庫があがらなかった,14,2
405,金田を監視するためにね,カネダを観始するためにね,11,5
406,何にも見つからなかった,何にも見つからなかった,11,0
407,いくら大事な仕事のためとはいえ,いくら大事しごとのためとは言え,15,4
