NUM,EXPECTED,model_epoch_03_gs_55314_beam_width_1,# characters,edit distance
73,さっき病院に電話きてた,昨季病院に電話来てた,11,4
74,メスは餌を探しに出るんだけど,メスはエサを探しに出るんだけど,14,2
75,その間どんなに腹減っても,その間どんなにはら減っても,12,2
76,ずっと卵守って待ってんだよ,ずっと卵も持って待ってんだよ,13,2
77,本当は先輩は来ないかもって思ってた,本当は先輩はこないかもって思ってた,17,1
78,何言ってるか分かんなくなっちゃうんだって,何にってるかわかんなくなっちゃうんだって,20,2
79,最後には寝たきりになって,最後には寝たきりになって,12,0
80,その人物は派手なパンクファッションに,その人物ははでなパンクファッションに,18,2
81,身を包んでいたそうですが,身をつつんでいたそうですが,12,2
82,まさにあんな感じでした,まさに案な感じでした,11,2
83,記憶には自信があるんです,記憶には自信があるんです,12,0
84,先ほどあなたが見たのは,先ほどあなたが見たのは,11,0
85,さっき記憶には自信があると,さっききおくには自信があると,13,3
86,自信がなくなってきました,地震がなくなってきました,12,2
87,でも見てみたかったわね,でも見てみたかったわね,11,0
88,いろいろ教えてくださいね,いろいろ教えてくださいね,12,0
89,事務所の経営に貢献してくださいね,事務所の経営に貢献してくださいね,16,0
90,それはいいじゃないですか,それはいいじゃないですか,12,0
91,協力したのは私たちです,強力したのは私たちです,11,1
92,私も協力をお願いされたら,私も強力をお願いされたら,12,1
93,カツラぐらいは被りましたよ,かつらぐらいはこう無りましたよ,13,6
94,私もちょっとは協力しました,私もちょっとは強力しました,13,1
95,こういう時はじゃんけんでしょ,こういうときはジャンケンでしょ,14,7
96,宮田さんじゃんけんに勝てて,ミヤタサンジャンケンに勝てて,13,10
97,思いっきりのんびりしちゃいましょ,思いっきりノンビリしちゃいましょ,16,4
98,とりあえずお風呂入りましょうね,とりあえずお風呂入りましょうね,15,0
99,恐ろしい殺人事件が起きる事など,おそろしい殺人事件が起きることなど,15,4
100,のんびりしようって言いましたよね,ノンビリしようっていいましたよね,16,5
101,プロデューサーの仕事でしょ,プロデュUサUの仕事でしょ,13,2
102,撮り方の工夫で何とかするから,とり方の工夫でなんとかするから,14,3
103,あさすが大女優って感じ,アサスが大女優って感じ,11,3
104,高校の時の友人なんです,高校の時の友人なんです,11,0
105,私たちここに泊まってるの,私たちここにとまってるの,12,1
106,まだ駆け出しみたいですけど,まだかけだしみたいですけど,13,2
107,お肌ツルツルになるんですって,おは脱るつるになるんですって,14,5
108,いろいろと苦労したんだね,いろいろと苦労したんだね,12,0
109,私は今回だけなんだけどね,私は今回だけなんだけどね,12,0
110,真理江さんは体調が悪いみたいで,マリエさんは体長が悪いみたいで,15,4
111,何かちょっと怖そうな人ね,何かちょっと怖そうな人ね,12,0
112,ホントはいい人なんだよ,ホントはいい人なんだよ,11,0
113,朝から監督の姿が見当たらなくて,朝から監督の姿が見当たらなくて,15,0
114,スケジュールも狂っちゃって,スケジュUルもクルっちゃって,13,3
115,私そんなメール出してません,わたしそんなメUルだしてません,13,5
116,送信記録が残ってますよ,総信記録が残ってますよ,11,1
117,温泉で殺人事件と遭遇したの,温泉で殺人事件と葬遇したの,13,1
118,写真だけでわかるわけないだろ,写真だけでわかるわけないだろ,14,0
119,山岡監督と田代睦美の間には,ヤマオカ監督と足ろむ積みの間には,13,9
120,という憶測が飛び交っている,という億ソクガとびかっている,13,6
121,マスコミで話題になっている事件だけに,マスコミで話題になっている事件だけに,18,0
122,勝訴すれば事務所の名前が上がりますね,消訴すれば事務所の名前が上がりますね,18,1
123,あなたがそこまで言うんだったら,あなたがそこまで言うんだったら,15,0
124,それは私がよく知っています,それは私がよく知っています,13,0
125,ホテルの最上階にある展望風呂,ホテルの最上階にある展望風呂,14,0
126,郡山まで行く車の中から,氷山まで行く車の中から,11,1
127,先に帰ったお詫びをしておこうと思って,先に帰ったお詫びをしておこうと思って,18,0
128,そこで最上階の展望風呂の事を,そこで最上階の展望風呂のことを,14,2
129,お肌がツルツルになるから,お肌が鶴つるになるから,12,4
130,協力するから何でも言ってね,強力するから何でも言ってね,13,1
131,誰かが勝手に自分の携帯を使って,誰かが勝手に自分の携帯を使って,15,0
132,真犯人が見つからないまでも,新反人が見つからないまでも,13,2
133,では被告人は席に戻ってください,では被告人は責に戻ってください,15,1
134,切迫流産の危険があったそうですが,設迫流残の危険があったそうですが,16,2
135,数日入院すれば心配ないそうです,数日入院すれば心配ないそうです,15,0
136,じゃあ裁判はいずれ再開されますね,じゃあ裁判はいずれ再開されますね,16,0
137,それにしても前代未聞ね,それにしても前代未問ね,11,1
138,睦美どうして教えてくれなかったんだろう,むつみどうして教えてくれなかったんだろう,19,3
139,監督が恨まれるなんてないと思う,監督が裏まれるなんてないと思う,15,1
140,厳しいけど思いやりのある人だから,厳しいけど思いやりのある人だから,16,0
141,常連に売ったような気がしますね,常連にうったような気がしますね,15,1
142,じゃ山岡さんが殺害された時刻に,ジャヤマオカさんが殺害された時刻に,15,6
143,ラウンジであなたと一緒にいたのは,ラウンジであなたと一緒にいたのは,16,0
144,ありがとうございました,ありがとうございました,11,0
145,何か睦美ちゃんに不利になる事を,何かむつみちゃんに振りになることを,15,7
146,告げ口するみたいで話しにくくてね,つげぐちするみたいで話にくくてね,16,4
147,拘置所に戻されたそうよ,高知所に戻されたそうよ,11,2
148,色々訊いて回ったんですけど,いろいろ聞いてまわったんですけど,13,7
149,あの日先に東京に帰ってます,あの日先に東京に帰ってます,13,0
150,香山プロデューサーが証言してます,火山プロデュUサUが正原してます,16,5
151,インターネットを通じて投稿するんです,インタUネットを通じて投稿するんです,18,1
152,この動画が投稿されたのが,この動画が投稿されたのが,12,0
153,つまり事件翌日の朝です,つまり事件翌日の朝です,11,0
154,やっぱり撮影されたのは,やっぱり撮影されたのは,11,0
155,帽子とマスクの男いたじゃないですか,防止とマスクの男いたじゃないですか,17,2
156,あの正体がわかったんです,あの正体がわかったんです,12,0
157,相手役を務める須藤健一さんから,相手役を務める筋直一さんから,15,3
158,抱負を伺いたいと思います,豊富をうかがいたいと思います,12,5
159,ファンの人は立ち入り禁止ですよ,ファンの人は立ち入り金紙ですよ,15,2
160,柔軟性があるって事じゃないですか,柔軟性があるってことじゃないですか,16,2
161,車まで乗せていただいて,車まで載せていただいて,11,1
162,それはアリバイでも何でもないぞ,それはあり倍でも何でもないぞ,15,4
163,せっかく優しくしてあげたのに,せっかく優しくしてあげたのに,14,0
164,先生この部屋何か暑くないですか,先生この部屋何か厚くないですか,15,1
165,リモコンどこいっちゃったんだろう,リモコンドコイっちゃったんだろう,16,3
166,ずっと聞かせてもらったってわけだ,ずっと聞かせてもらったってわけだ,16,0
167,お手柄と言いたいところだがな,お手がらと言いたいところだがな,14,2
168,これが山村ヨウコの細胞,これがやま無ら用子の細胞,11,6
169,あれならとっくに解析処理を終えた,あれならトックに解析処理を終えた,16,3
170,俺のほうでも調べてみたいんだ,オレの方でも調べてみたいんだ,14,4
171,訓練を受けた張本人ですら,訓練を受けたちょう本人ですら,12,3
172,耐え切れる者はいません,たえきれるものはいません,11,4
173,一緒にご飯食べるところなの,一緒にごはんたべるところなの,13,3
174,こんな訪ね方しか出来なくて,こんな尋ね方しかできなくて,13,3
175,あるヤツの名前と住所を,あるヤツの名前と住所を,11,0
176,そしたら本当にそいつが死んで,そしたら本当にソイツが死んで,14,3
177,やつらにやられっぱなしだ,やつらにやられっぱなしだ,12,0
178,いま少し休ませてるんです,います子しがすませてるんです,12,4
179,再開されることへの恐怖を抱きます,再開されることへの驚歩を抱きます,16,2
180,間もなく彼女は落ちます,まもなく彼女は落ちます,11,1
181,しっかり覚えてほしんだけど,しっかり覚えて保信だけど,13,3
182,父親のことをあいつに知らせるな,父親のことを相つに知らせるな,15,2
183,全然落ちねーじゃないか,全然落ちネUジャないか,11,4
184,予想以上に粘っています,予想以上に粘っています,11,0
185,だったらもっとレベルを上げろ,だったらもっとレベルを上げろ,14,0
186,死んでしまったら二度と手がかり,新でしまったら二度と手書かり,15,3
187,関わらせることは本当に避けたいんだが,かかわらせることは本当に避けたいんだが,18,2
188,あいつらを捕まえるチャンスなんだろ,あいつらをつかまえるチャンスなんだろ,17,2
189,テロリスト確保の際に何かあった時は,テロリスト角保の際に何かあったときは,17,3
190,国を守ることが最優先だ,国を守ることが採入先だ,11,2
191,でもちょっと元気出てきました,でもちょっと元気でてきました,14,1
192,その人に会わせてあげる,その人に合わせてあげる,11,1
193,そんなもんさっきの青い車を,そんな文作器の青い車を,13,5
194,捕まえてみればわかるんだよ,つか前手みれば分かるんだよ,13,5
195,もう少しで大切な証人を,もう少しで大切な賞人を,11,1
196,少々強引なところがありまして,少々合員なところがありまして,14,2
197,何かいじってないと落ち着かなくて,何かいじってないと落ち着かなくて,16,0
198,自動車販売会社に勤める,自動車販売会社につとめる,11,2
199,現場に争った形跡がなかったことから,現場にあらそった形跡がなかったことから,17,3
200,ずいぶん辺鄙なところだな,ずいぶん返秘なところだな,12,2
201,ウイルスを隠しているんだから,ウイルスを書くしているんだから,14,2
202,仲間を引き連れて戻ってくるかもよ,仲間を引きつれて戻ってくるかもよ,16,1
203,下手な心理戦仕掛けやがって,ヘタナシンリ戦子掛けやがって,13,7
204,俺たちに何も出来なくさせる,オレたちに何もできなくさせる,13,4
205,今のところ見当たらない,今のところ見あたらない,11,1
206,そんなもんさっきの青い車,そんな文作器の青い車,12,5
207,俺も早く気づくべきだった,オレもは約気づくべきだった,12,4
208,あんたが犯人だってわかるようになっています,アンタが犯人だって分かるようになっています,21,4
209,言い訳は本部でゆっくりしろ,言い訳は本部でゆっくりしろ,13,0
210,あなたは私たちが言うことを,あなたは私たちがいうことを,13,1
211,ヒーローが犯人の背中に,ヒUロUが犯人の背中に,11,2
212,これからは嘘だって思いなさい,これからは薄だって思いなさい,14,1
213,それじゃあ最後にもうひとつ頼む,それじゃあ最後にもうひとつ頼む,15,0
214,上空から現場の画定はできません,常空から現場の確定はできません,15,2
215,その後の状況報告お願いします,その後の状況報告お願いします,14,0
216,お互い頑張って生きていきましょうね,お互い頑張っていきていきましょうね,17,1
217,報告が送れてすみません,報告が遅れてすみません,11,1
218,銃を奪われ撃たれました,重を奪われ打たれました,11,2
219,自分の正体がバレたのか,自分の正体がバレたのか,11,0
220,このままの流れで決行だ,このママの流れで結構だ,11,4
221,高木君家にいなかったんだけど,たかぎくんかにいなかったんだけど,14,6
222,こちらの方とも確認してみます,こちらの方とも確認してみます,14,0
223,遥ちゃん今病院なんですけど,春かちゃんこん病院なんですけど,13,4
224,お兄さんのことすごく心配していて,おいいさんのことすごく心配していて,16,2
225,あちこちに大きいホースが,あちこちに大きいホUスが,12,1
226,今すぐ空調を全部止めて,今すぐ空長を全部止めて,11,1
227,感染したと決まったわけじゃないだろう,感染したと決まったわけじゃないだろう,18,0
228,対テロを専門としている組織だ,タイテロを専門としている組織だ,14,2
229,研究室に戻る気はありません,研究室に戻る機はありません,13,1
230,やっぱり食われたのは宝生,やっぱり悔れたのは方々,12,4
231,我々へのウィルステロは失敗だ,われわれへのウィルステロは失敗だ,14,4
232,全員殺すつもりだったの,全員頃すつもりだったの,11,1
233,すぐに出動の要請をする,すぐに出動の要請をする,11,0
234,当たれば高圧電流が流れて,あたれば高圧電流が流れて,12,1
235,どうしたらこの国を救えるのか,どうしたらこの国をスクエルのか,14,4
236,俺にはただずっと側にいてほしい,オレにはただずっと側にいてほしい,15,2
237,これを届けにきてくれたの,これを届けに来てくれたの,12,1
238,あなたに会いたいって言ってるのよ,あなたに会いたいって言ってるのよ,16,0
239,でもこれで追跡は不可能よ,でもこれで追跡は不可能よ,12,0
240,相変わらず気持ちいいほど自分本位,相変わらず気持ちいいほど自分本位,16,0
241,科学捜査などの専門的捜査で,加学捜査などの専門的操作で,13,3
242,凶悪犯罪に対応していくチムです,共悪犯罪に対応してい口無です,15,4
243,あの女と同期だそうです,あの女と同期だそうです,11,0
244,それに新しい部署の失敗は,それに新しい武書の失敗は,12,2
245,どこの部署からもいらない精鋭たちが,どこの武書からもいらない性映達が,17,6
246,容疑者じゃありませんよ,容疑者ジャありませんよ,11,2
247,暴力事件を起こしてましてね,暴力事件を起こしてましてね,13,0
248,どうぞよろしくお願いします,どうぞよろしくお願いします,13,0
249,こんな部署やることないでしょ,こんな武書やることないでしょ,14,2
250,身元不明の焼死体が発見された,耳と不明の小師体が発見された,14,4
251,上半身が丸焦げだったようです,上半信が丸子げだったようです,14,2
252,あと片腕が折れていたとか,あとかたうでが折れていたとか,12,4
253,わたし刑事じゃないですから,私掲示じゃないですから,13,5
254,警察といえどもね異動はあるの,警察といえどもねい同はあるの,14,2
255,わたし人間に興味ないんで,私人間に興味ないんで,12,3
256,片桐さんにはお似合いですね,肩切りさんにはおに合いですね,13,4
257,相当手広くやっていたようで,相当て引く悔やっていたようで,13,3
258,炭化した内臓が粉砕してた,単化した内蔵が踏ん最してた,12,5
259,着任早で張り切ってんのは分かるが,着人はやではりきってんのは分かるが,16,5
260,鉄塔に登らせた可能性が,鉄頭にのぼらせた可能性が,11,3
261,じゃあこの着信履歴調べれば,じゃあこの着信理歴調べれば,13,1
262,それからついでに現場で,それから次いでに現場で,11,1
263,それにそんな薬品なんて,それにそんな約品なんて,11,1
264,近どこかと合併するとか,近どこかと合併するとか,11,0
265,業界大手のグロリアス薬品と,業界大手のグロリアス約ヒント,13,4
266,またテレビで報道されると思います,またテレビで報道されると思います,16,0
267,焼死ならそうはいかないわ,少しならそうはいかないわ,12,2
268,わたしがこの目で確認してる,私がこの目で確認してる,13,3
269,指示を受けていたことが分かってる,支持を受けていたことがわかってる,16,3
270,摩擦で爆発するようになっていた,まさつで爆発するようになっていた,15,3
271,つまり一度着たら脱ぐことのできない,つまり一度きたらぬグコとのできない,17,4
272,一番いやなことさせたわけか,いちばんいやなことさせたわけか,13,4
273,あまり評判のよくない銀行です,あまり評判のよくない銀行です,14,0
274,次の犯行もすぐに起こるわ,次の犯行もすぐに起こるわ,12,0
275,改造したスタンガンが見つかった,解像したスタンガンが見つかった,15,2
276,セットされてる可能性が極めて高い,セットされてる可能性が極めて高い,16,0
277,そういうことだ遊んでる暇はない,そういうことだ遊んでる暇はない,15,0
278,やはり爆弾はセットされてるな,やはり爆弾はセットされてるな,14,0
279,時間なんて気にする必要ない,時間なんて気にする必要ない,13,0
280,かなり精密にやらないと,かなり正密にやらないと,11,1
281,ほんのわずか多めにする,本のわずかおおめにする,11,4
282,それも何度かやってみないと分からない,それも何度かやってみないと分からない,18,0
283,戸倉さんにお聞きしました,と暮らさんにお聞きしました,12,3
284,何から何まで教えていただきました,何から何まで教えていただきました,16,0
285,嘘は絶対に言ってはならない,嘘は絶対に行ってはならない,13,1
286,今爆弾処理班が向かっています,コンバクダン処理反が向かっています,14,7
287,もう少し待てばよかったんだよ,もう少しまてばよかったんだよ,14,1
288,言わせるために作ったんだって,いわせるために作ったんだって,14,1
289,それはわたしが優秀だからです,それは私が優秀だからです,14,3
290,ここは誰も教えてくれないからな,ここは誰も教えてくれないからな,15,0
291,あののっぽと付き合ってる男,あののっぽと付き合ってる男,13,0
292,現実的にはそうかもしれない,現実的にはそうかもしれない,13,0
293,でも撃てなきゃ刑事じゃない,でもうてなキャ制事じゃない,13,4
294,お前のこと色々噂になってるぞ,お前のこと色いろうわさになってるぞ,14,5
295,さっき台東区で女子大生が,作期たいとうくで女子大生が,12,7
296,共に地取り鑑取りを行っていますが,とも日取りカントリを行っていますが,16,7
297,問題はこのインターネットの掲示板,問題はこのインタUネットの掲示板,16,1
298,また一人処刑してやった,また一人書刑してやった,11,1
299,一人目の処刑者よしおかひとみ,一人目の初刑者よしおか人見,14,4
300,殺人犯を英雄視してるんだ,殺人反を英優視してるんだ,12,2
301,書き込みの情報によると,書き込みの情報によると,11,0
302,巨大なダガーナイフを持ち,巨大なダガUナイフを持ち,12,1
303,そのマークを現場にも残す,そのマUクを現場にも残す,12,1
304,総合するとこんな感じです,葬号するとこんな感じです,12,2
305,インターネットのデマじゃない,インタUネットのでマジャナイ,14,6
306,共に頑張ろうぜおっさん,ともに頑張ろうぜおっさん,11,2
307,ちょっと調べてほしいことがあるんです,ちょっと調べて欲しいことがあるんです,18,1
308,大事件に発展するかもしれないんです,大事件に発展するかもしれないんです,17,0
309,吉岡さんはお酒を飲んだ,よしおかさんはお酒を飲んだ,11,4
310,ベッドの脇に落ちたことによる,ベッドの脇に落ちたことによる,14,0
311,現場にばってんマークとか,現場にバッテンマUクとか,12,5
312,そんなやつおるわけないやろ,そんなやつあるわけないやろ,13,1
313,全てフリースペースに置いてある,すべてフリUスペUスに置いてある,15,4
314,それぞれの所轄に連絡させて,それぞれの初家つに連絡させて,13,3
315,同じ人間が書き込みしてるようです,同じ人間が書き込みしてるようです,16,0
316,このインターネットに参加している全員が,このインタUネットに参加している全員が,19,1
317,でも彼女は服の上からだった,でも彼女は服の上からだった,13,0
318,神なんて祭り上げられて,上なんて祭り上げられて,11,1
319,ぺらぺらしゃべっていたそうだな,ペラペラシャベっていたそうだな,15,7
320,その口の軽さで逮捕できたよ,その口のカルサで逮捕できたよ,13,3
321,逮捕されたのは都内に住む,逮捕されたのは都内に住む,12,0
322,捕まった奴は神なんかじゃない,つかまったヤツは神南かじゃない,14,6
323,親御さんからは頑張れば,親御さんからは頑張れば,11,0
324,傷つくこともないんだもんね,傷つくこともないんんだもんね,13,1
325,だから何が言いたいんだって,だから何がいいたいんだって,13,1
326,塀の向こうに落ちた神様,弊の無効に落ちたかみ様,11,6
327,インターネットは祭りよ,インタUネットは祭りよ,11,1
328,まだ連絡の取れなかった,まだ連絡のとれなかった,11,1
329,気力があればなおさら危険ですね,気力があればなおさら危険ですね,15,0
330,インターネットの書き込みの,インタUネットの書き込みの,13,1
331,本当の怪物を生んでしまった,本当の解物を運んでしまった,13,2
332,面白がった誰かが名前を書き込む,おもしろがった誰かが名前を書き込む,15,4
333,その期待に応えようとするはず,その期待に応えようとするはず,14,0
334,一刻も早く逮捕しなければ,一刻も早く逮捕しなければ,12,0
335,それぞれ保管室に行って,それぞれ保管質に言って,11,2
336,拳銃を携行していくように,上銃を傾向していくように,12,3
337,もうちょっといい写真使いなさい,もうちょっといい写真使いなさい,15,0
338,護衛捜査員はこれから選出する,ごえい操サインはこれから選出する,14,7
339,一刻も早く発表したいらしいから,一刻もは約発表したいらしいから,15,2
340,あっけない最期でしたね,あっけない最後でしたね,11,1
341,この犯人だけがインターネット上の神を,この犯人だけがインタUネット上の神を,18,1
342,つまりとっくに死んでる遺体に,つまりトックにシンデルいたいに,14,10
343,今は中がジッパーになってる,いまはなかがジッパUになってる,13,5
344,インターネットのオークションで買った,インタUネットのオUクションで勝った,18,3
345,近くのホームレスの男性,近くのホUムレスの男性,11,1
346,また飲み会してくださいね,またのみかいしてくださいね,12,3
347,早う家帰って風呂入って,は用言え帰ってフロは言って,11,8
348,でも浩のおかげで助かった,でも広さのおかげで助かった,12,2
349,今度は朝まで付き合ってよ,今度は麻様で突き合ってよ,12,3
350,きっと人間と見てないよ,きっと人間とみてないよ,11,1
351,大変申し訳ありませんでした,大変申し訳ありませんでした,13,0
352,同じ雑誌の読者モデルが,同じ雑誌の読者モデルが,11,0
353,まだ犯人の手掛かりはつかめていない,まだ犯人の手がかりはつかめていない,17,1
354,少し離れて歩きますから,少し離れて歩きますから,11,0
355,今日はありがとうございました,今日はありがとうございました,14,0
356,ぜひまた次回も呼んでください,ぜひまた次回も読んでください,14,1
357,ただこういったケースの場合,ただこういったケUスの場合,13,1
358,ゆっくり落ち着いてからの方が,ゆっくり落ち着いてからの方が,14,0
359,ブランドの新作発表会の帰り道,ブランドの新作発表会の帰り道,14,0
360,あまりしゃべりたがらない,あまりシャベリタがらない,12,5
361,話をしたくない人もいるの,話をしたくない人もいるの,12,0
362,被害者は深く傷ついてる,被害者は不画苦きずついてる,11,5
363,わたし樋口さんに嫌われたみたいです,私ひ口さんに嫌われたみたいです,17,4
364,読者モデルとはいっても,読者モデルとはいっても,11,0
365,直接入っていたそうです,直接は言っていたそうです,11,2
366,覚せい剤で逮捕歴もある,各製在で逮捕歴もある,11,4
367,定時だから帰っていいわ,提示だから帰っていいわ,11,2
368,刑務所から出したはがきや封筒には,刑務所から出したはがきや風当には,16,2
369,事件の概要が見えてきました,事件の概要が見えてきました,13,0
370,これ樋口さんからもらったんだ,これひ口さんからもらったんだ,14,1
371,もっと色々もらってこよう,もっといろいろもらってこよう,12,4
372,たぶんどこかで手足を縛られ,たぶんどこかで手足をしばられ,13,2
373,これは傷つけても構わないという,これは傷つけてもかまわないという,15,2
374,ナイフを押し付けられていた,ナイフを押しつけられていた,13,1
375,平手で殴られてるから傷も浅い,平手で殴られてるから傷も浅い,14,0
376,三上とは同じ中学の先輩後輩で,三神とは同じ中学の先輩後敗で,14,2
377,三上の働いてるバーに呼びつけられて,見髪の働いてるバUに呼びつけられて,17,3
378,少し話が聞きたいんですが,少し話が聞きたいんですが,12,0
379,まあちょっとそこでお茶でも飲みながら,まあちょっとそこでお茶でも飲みながら,18,0
380,コップに付いた唾液から,コップについただ駅から,11,3
381,変なことしゃべってんだったら,ヘンなことしゃべってんだったら,14,2
382,犯人とみて間違いないな,犯人とみて間違いないな,11,0
383,プリンターで出力した文字です,プリンタUで出力した文字です,14,1
384,プリンターのメーカーが同じだと,プリンタUのメUカUが同じだと,15,3
385,字体では区別がつかない,自体では区別がつかない,11,1
386,ゆかりさんの家族構成から出身地,ゆかりさんの家族構成から出身地,15,0
387,病院で会話したこと全部書いてあるんだ,病院で買いわしたこと全部書いてあるんだ,18,3
388,同じ銀行に口座作っちゃおう,同じ銀行に口雑クッチャウオ,13,7
389,犯人の声とにおいを確認してもらう,犯人の声とにおいを確認してもらう,16,0
390,襲われたらどないするつもりじゃ,恐われたらどないするつもりじゃ,15,1
391,だったら樋口さんに頼むわ,だったらひ口さんに頼むわ,12,1
392,女の敵は許したくないんです,女の的は許したくないんです,13,1
393,金田は毎日決まった時間に,カネダは毎日決まった時間に,12,3
394,警視庁の片桐と申しますが,警視庁の肩切りと申しますが,12,3
395,だから全員やってやろうと思って,だから全員やってやろうと思って,15,0
396,家宅捜索の令状も取りました,型ク操作の冷場もとりました,13,7
397,必ず証拠は出てくるはずです,必ず証拠は出てくるはずです,13,0
398,あなたはモデル仲間の佐藤さん,あなたはモデル仲間の佐藤さん,14,0
399,そこでバーで知り合った三上に,そこでバUでシリあった三上に,14,4
400,一方的にあなたに愛情を向けていた,一方的にあなたに愛情を向けていた,16,0
401,後ろから危険が訪れるとは,後ろから危険が訪れるとは,12,0
402,あなたはため息をついた,あなたはため息をついた,11,0
403,相手が目の前にいるうちは,相手が目の前にいるうちは,12,0
404,なかなか証拠が挙がらなかった,なかなか証拠があがらなかった,14,1
