NUM,EXPECTED,model_epoch_04_gs_61460_beam_width_1,# characters,edit distance
106,まだ駆け出しみたいですけど,まだ掛け出しみたいですけど,13,1
107,お肌ツルツルになるんですって,おは脱るつるになるんですって,14,5
108,いろいろと苦労したんだね,いろいろと苦労したんだね,12,0
109,私は今回だけなんだけどね,私は今回だけなんだけどね,12,0
110,真理江さんは体調が悪いみたいで,マリエさんは体調が悪いみたいで,15,3
111,何かちょっと怖そうな人ね,何かちょっと怖そうな人ね,12,0
112,ホントはいい人なんだよ,ホントはいい人なんだよ,11,0
113,朝から監督の姿が見当たらなくて,朝から監督の姿が見当たらなくて,15,0
114,スケジュールも狂っちゃって,スケジュUルもクルっちゃって,13,3
115,私そんなメール出してません,私そんなメUル出してません,13,1
116,送信記録が残ってますよ,送信記録が残ってますよ,11,0
117,温泉で殺人事件と遭遇したの,温泉で殺人事件と総遇したの,13,1
118,写真だけでわかるわけないだろ,写真だけでわかるわけないだろ,14,0
119,山岡監督と田代睦美の間には,山岡監督と確む積みの間には,13,4
120,という憶測が飛び交っている,という億束が飛び交っている,13,2
121,マスコミで話題になっている事件だけに,マスコミで話題になっている事件だけに,18,0
122,勝訴すれば事務所の名前が上がりますね,消訴すれば事務所の名前が上がりますね,18,1
123,あなたがそこまで言うんだったら,あなたがそこまで言うんだったら,15,0
124,それは私がよく知っています,それは私がよく知っています,13,0
125,ホテルの最上階にある展望風呂,ホテルの最上階にある展望風呂,14,0
126,郡山まで行く車の中から,氷山まで行く車の中から,11,1
127,先に帰ったお詫びをしておこうと思って,先に帰ったお詫びをしておこうと思って,18,0
128,そこで最上階の展望風呂の事を,そこで最上階の展望フロのことを,14,4
129,お肌がツルツルになるから,お肌がつるつるになるから,12,4
130,協力するから何でも言ってね,協力するから何でも言ってね,13,0
131,誰かが勝手に自分の携帯を使って,誰かが勝手に自分の携帯を使って,15,0
132,真犯人が見つからないまでも,新犯人が見つからないまでも,13,1
133,では被告人は席に戻ってください,では被告人は席に戻ってください,15,0
134,切迫流産の危険があったそうですが,拙迫留料の危険があったそうですが,16,3
135,数日入院すれば心配ないそうです,数日乳インスレバシン配応そうです,15,10
136,じゃあ裁判はいずれ再開されますね,じゃあ裁判はいずれ再開されますね,16,0
137,それにしても前代未聞ね,それにしても前代未問ね,11,1
138,睦美どうして教えてくれなかったんだろう,むつみどうして教えてくれなかったんだろう,19,3
139,監督が恨まれるなんてないと思う,監督が裏まれるなんてないと思う,15,1
140,厳しいけど思いやりのある人だから,厳しいけど思いやりのある人だから,16,0
141,常連に売ったような気がしますね,常連に行ったような気がしますね,15,1
142,じゃ山岡さんが殺害された時刻に,じゃや魔重さんが殺害された時刻に,15,3
143,ラウンジであなたと一緒にいたのは,ラウンジであなたと一緒にいたのは,16,0
144,ありがとうございました,ありがとうございました,11,0
145,何か睦美ちゃんに不利になる事を,何かむつみちゃんに不利になることを,15,5
146,告げ口するみたいで話しにくくてね,つげ口するみたいで話しにくくてね,16,1
147,拘置所に戻されたそうよ,高知所に戻されたそうよ,11,2
148,色々訊いて回ったんですけど,いろいろ聞いてまわったんですけど,13,7
149,あの日先に東京に帰ってます,あの日先に東京に帰ってます,13,0
150,香山プロデューサーが証言してます,傘マプロデュUサUが証言してます,16,4
151,インターネットを通じて投稿するんです,インタUネットを通じて投稿するんです,18,1
152,この動画が投稿されたのが,この動画が投稿されたのが,12,0
153,つまり事件翌日の朝です,つまり事件翌日の朝です,11,0
154,やっぱり撮影されたのは,やっぱり撮影されたのは,11,0
155,帽子とマスクの男いたじゃないですか,防止とマスクの男いたじゃないですか,17,2
156,あの正体がわかったんです,あの正体がわかったんです,12,0
157,相手役を務める須藤健一さんから,相手約を務めるすとう堅致いさんから,15,7
158,抱負を伺いたいと思います,豊富を伺いたいと思います,12,2
159,ファンの人は立ち入り禁止ですよ,ファンの人は立ち入り禁止ですよ,15,0
160,柔軟性があるって事じゃないですか,柔軟性があるってことじゃないですか,16,2
161,車まで乗せていただいて,車までのせていただいて,11,1
162,それはアリバイでも何でもないぞ,それはありバイデもなにでもないぞ,15,5
163,せっかく優しくしてあげたのに,せっかく優しくしてあげたのに,14,0
164,先生この部屋何か暑くないですか,先生この部屋なにか暑くないですか,15,2
165,リモコンどこいっちゃったんだろう,リモコンドコイっちゃったんだろう,16,3
166,ずっと聞かせてもらったってわけだ,ずっと聞かせてもらったってわけだ,16,0
167,お手柄と言いたいところだがな,お手がらと言いたいところだがな,14,2
168,これが山村ヨウコの細胞,これが山村洋子の細胞,11,3
169,あれならとっくに解析処理を終えた,あれならトックに解析処理を終えた,16,3
170,俺のほうでも調べてみたいんだ,俺の方でも調べてみたいんだ,14,2
171,訓練を受けた張本人ですら,訓練を受けた重本人ですら,12,1
172,耐え切れる者はいません,正駅れるものはいません,11,5
173,一緒にご飯食べるところなの,一緒にごはん食べるところなの,13,2
174,こんな訪ね方しか出来なくて,こんな尋ね方しかできなくて,13,3
175,あるヤツの名前と住所を,あるやつの名前と住所を,11,2
176,そしたら本当にそいつが死んで,そしたら本当にソイツが死んで,14,3
177,やつらにやられっぱなしだ,やつらにやられっぱなしだ,12,0
178,いま少し休ませてるんです,います子し休ませてるんです,12,2
179,再開されることへの恐怖を抱きます,再開されることへの恐怖を抱きます,16,0
180,間もなく彼女は落ちます,間もなく彼女は落ちます,11,0
181,しっかり覚えてほしんだけど,しっかり覚えてほしんだけど,13,0
182,父親のことをあいつに知らせるな,父親のことを愛つに知らせるな,15,2
183,全然落ちねーじゃないか,全然落ちネUじゃないか,11,2
184,予想以上に粘っています,予想以上に粘っています,11,0
185,だったらもっとレベルを上げろ,だったらもっとレベルを上げろ,14,0
186,死んでしまったら二度と手がかり,新でしまったら二度と手がかり,15,2
187,関わらせることは本当に避けたいんだが,かか笑れることは本当に避けたいんだが,18,4
188,あいつらを捕まえるチャンスなんだろ,あいつらを使まえるチャンスなんだろ,17,1
189,テロリスト確保の際に何かあった時は,テロリスト角歩の際に何かあったときは,17,4
190,国を守ることが最優先だ,国を守ることが最優先だ,11,0
191,でもちょっと元気出てきました,でもちょっと元気でてきました,14,1
192,その人に会わせてあげる,その人に合わせてあげる,11,1
193,そんなもんさっきの青い車を,そんな文作器の青いクルマを,13,8
194,捕まえてみればわかるんだよ,つかまえてみれば分かるんだよ,13,3
195,もう少しで大切な証人を,もう少しで大切な承認を,11,2
196,少々強引なところがありまして,少々豪囲なところがありまして,14,2
197,何かいじってないと落ち着かなくて,何かいじってないと落ちつかなくて,16,1
198,自動車販売会社に勤める,自動車販売会社に努める,11,1
199,現場に争った形跡がなかったことから,現場に争った形跡がなかったことから,17,0
200,ずいぶん辺鄙なところだな,ずいぶん返秘なところだな,12,2
201,ウイルスを隠しているんだから,ウイルスを隠しているんだから,14,0
202,仲間を引き連れて戻ってくるかもよ,仲間を引き連れて戻ってくるかもよ,16,0
203,下手な心理戦仕掛けやがって,ヘタナシンリ先子掛けやがって,13,8
204,俺たちに何も出来なくさせる,俺たちに何もできなくさせる,13,2
205,今のところ見当たらない,今のところ見あたらない,11,1
206,そんなもんさっきの青い車,そんな文作器の青いクルマ,12,8
207,俺も早く気づくべきだった,俺もはやく気付くべきだった,12,3
208,あんたが犯人だってわかるようになっています,アンタが犯人だってわかるようになっています,21,3
209,言い訳は本部でゆっくりしろ,言い訳は本部でゆっくりしろ,13,0
210,あなたは私たちが言うことを,あなたは私たちが言うことを,13,0
211,ヒーローが犯人の背中に,ヒUロUが犯人の背中に,11,2
212,これからは嘘だって思いなさい,これからは嘘だって思いなさい,14,0
213,それじゃあ最後にもうひとつ頼む,それじゃあ最後にもうひとつ頼む,15,0
214,上空から現場の画定はできません,上空から現場の確定はできません,15,1
215,その後の状況報告お願いします,その後の状況報告お願いします,14,0
216,お互い頑張って生きていきましょうね,お互いがんばって生きていきましょうね,17,3
217,報告が送れてすみません,報告が遅れてすみません,11,1
218,銃を奪われ撃たれました,重を奪われ打たれました,11,2
219,自分の正体がバレたのか,自分の招待がバレたのか,11,2
220,このままの流れで決行だ,このままの流れで結構だ,11,2
221,高木君家にいなかったんだけど,高木君化にいなかったんだけど,14,1
222,こちらの方とも確認してみます,こちらの方とも確認してみます,14,0
223,遥ちゃん今病院なんですけど,はるかちゃんこん病院なんですけど,13,5
224,お兄さんのことすごく心配していて,おいいさんのことすごく心配していて,16,2
225,あちこちに大きいホースが,あちこちに大きいホUスが,12,1
226,今すぐ空調を全部止めて,今すぐ空長を全部止めて,11,1
227,感染したと決まったわけじゃないだろう,感染したと決まったわけじゃないだろう,18,0
228,対テロを専門としている組織だ,タイテロを専門としている組織だ,14,2
229,研究室に戻る気はありません,研究室に戻る機はありません,13,1
230,やっぱり食われたのは宝生,やっぱり下れたのは方省,12,4
231,我々へのウィルステロは失敗だ,われわれへのウィルステロは失敗だ,14,4
232,全員殺すつもりだったの,全員コロスツもりだったの,11,4
233,すぐに出動の要請をする,すぐに出動の要請をする,11,0
234,当たれば高圧電流が流れて,当たれば高圧電流が流れて,12,0
235,どうしたらこの国を救えるのか,どうしたらこの国をスクエルのか,14,4
236,俺にはただずっと側にいてほしい,俺にはただずっと側にいてほしい,15,0
237,これを届けにきてくれたの,これを届けに来てくれたの,12,1
238,あなたに会いたいって言ってるのよ,あなたに合いた言って言ってるのよ,16,2
239,でもこれで追跡は不可能よ,でもこれで追跡は不可能よ,12,0
240,相変わらず気持ちいいほど自分本位,相変わらず気持ちいいほど自分本位,16,0
241,科学捜査などの専門的捜査で,化学捜査などの専門的捜査で,13,1
242,凶悪犯罪に対応していくチムです,共悪犯罪に対応していくちむです,15,3
243,あの女と同期だそうです,あの女と同期だそうです,11,0
244,それに新しい部署の失敗は,それに新しい武書の失敗は,12,2
245,どこの部署からもいらない精鋭たちが,どこの部所からもいらない清栄たちが,17,3
246,容疑者じゃありませんよ,容疑者ジャありませんよ,11,2
247,暴力事件を起こしてましてね,暴力事件を起こしてましてね,13,0
248,どうぞよろしくお願いします,どうぞよろしくお願いします,13,0
249,こんな部署やることないでしょ,こんな部所やることないでしょ,14,1
250,身元不明の焼死体が発見された,実と不明の承死体が発見された,14,3
251,上半身が丸焦げだったようです,上半心が丸子下だったようです,14,3
252,あと片腕が折れていたとか,あとかた腕が折れていたとか,12,2
253,わたし刑事じゃないですから,私慶事じゃないですから,13,4
254,警察といえどもね異動はあるの,警察といえどもね移動はあるの,14,1
255,わたし人間に興味ないんで,私人間に興味ないんで,12,3
256,片桐さんにはお似合いですね,型切りさんにはおに愛ですね,13,6
257,相当手広くやっていたようで,相当ティロクやっていたようで,13,4
258,炭化した内臓が粉砕してた,短化した内蔵が踏ん最してた,12,5
259,着任早で張り切ってんのは分かるが,着人はやでは理近点のはわかるが,16,10
260,鉄塔に登らせた可能性が,鉄頭に登らせた可能性が,11,1
261,じゃあこの着信履歴調べれば,じゃあこの着心理歴調べれば,13,2
262,それからついでに現場で,それから次いでに現場で,11,1
263,それにそんな薬品なんて,それにそんな約品なんて,11,1
264,近どこかと合併するとか,近どこかと形併するとか,11,1
265,業界大手のグロリアス薬品と,業界大手のグロリアス約ヒント,13,4
266,またテレビで報道されると思います,またテレビで報道されると思います,16,0
267,焼死ならそうはいかないわ,少しならそうはいかないわ,12,2
268,わたしがこの目で確認してる,私がこの目で確認してる,13,3
269,指示を受けていたことが分かってる,支持を受けていたことがわかってる,16,3
270,摩擦で爆発するようになっていた,まさつで爆発するようになっていた,15,3
271,つまり一度着たら脱ぐことのできない,つまり一度北なぐことのできない,17,4
272,一番いやなことさせたわけか,一番いやなことさせたわけか,13,0
273,あまり評判のよくない銀行です,あまり評判の良くない銀行です,14,1
274,次の犯行もすぐに起こるわ,次の犯行もすぐに起こるわ,12,0
275,改造したスタンガンが見つかった,解像したスタンガンが見つかった,15,2
276,セットされてる可能性が極めて高い,セットされてる可能性が極めて高い,16,0
277,そういうことだ遊んでる暇はない,そういうことだ遊んでる暇はない,15,0
278,やはり爆弾はセットされてるな,やはり爆弾はセットされてるな,14,0
279,時間なんて気にする必要ない,時間なん的にする必要ない,13,2
280,かなり精密にやらないと,かなり清密にやらないと,11,1
281,ほんのわずか多めにする,ほんのわずかおお目にする,11,3
282,それも何度かやってみないと分からない,それもなんどかやってみないとわからない,18,4
283,戸倉さんにお聞きしました,と暮らさんにお聞きしました,12,3
284,何から何まで教えていただきました,何から何まで教えていただきました,16,0
285,嘘は絶対に言ってはならない,嘘は絶対に行ってはならない,13,1
286,今爆弾処理班が向かっています,今爆弾処理ハンガム買っています,14,5
287,もう少し待てばよかったんだよ,もう少しまてばよかったんだよ,14,1
288,言わせるために作ったんだって,岩瀬瑠タメに作ったんだって,14,6
289,それはわたしが優秀だからです,それは私が優秀だからです,14,3
290,ここは誰も教えてくれないからな,ここは誰も教えてくれないからな,15,0
291,あののっぽと付き合ってる男,あののっぽと付き合ってる男,13,0
292,現実的にはそうかもしれない,現実的にはそうかもしれない,13,0
293,でも撃てなきゃ刑事じゃない,でもうてなきゃ刑事じゃない,13,1
294,お前のこと色々噂になってるぞ,お前のこと色い労和さになってるぞ,14,4
295,さっき台東区で女子大生が,さっきたいとうくで女子大生が,12,5
296,共に地取り鑑取りを行っていますが,とも日取館取りを行っていますが,16,5
297,問題はこのインターネットの掲示板,問題はこのインタUネットの掲示板,16,1
298,また一人処刑してやった,また一人初刑してやった,11,1
299,一人目の処刑者よしおかひとみ,一人目の初刑者よしおか人み,14,3
300,殺人犯を英雄視してるんだ,殺人反を永優ししてるんだ,12,4
301,書き込みの情報によると,書き込みの情報によると,11,0
302,巨大なダガーナイフを持ち,巨大なダガUナイフを持ち,12,1
303,そのマークを現場にも残す,そのマUクを現場にも残す,12,1
304,総合するとこんな感じです,総合するとこんな感じです,12,0
305,インターネットのデマじゃない,インタUネットのでまじゃない,14,3
306,共に頑張ろうぜおっさん,ともに頑張ろうぜおっさん,11,2
307,ちょっと調べてほしいことがあるんです,ちょっと調べて欲しいことがあるんです,18,1
308,大事件に発展するかもしれないんです,大事件に発展するかもしれないんです,17,0
309,吉岡さんはお酒を飲んだ,親岡さんはお酒を飲んだ,11,1
310,ベッドの脇に落ちたことによる,ベッドの脇に落ちたことによる,14,0
311,現場にばってんマークとか,現場にバッテンマUクとか,12,5
312,そんなやつおるわけないやろ,そんなやつあるわけないやろ,13,1
313,全てフリースペースに置いてある,すべてフリUスペUスにおいてある,15,5
314,それぞれの所轄に連絡させて,それぞれの初家つに連絡させて,13,3
315,同じ人間が書き込みしてるようです,同じ人間が書き込みしてるようです,16,0
316,このインターネットに参加している全員が,このインタUネットに参加している全員が,19,1
317,でも彼女は服の上からだった,でも彼女は服の上からだった,13,0
318,神なんて祭り上げられて,上なんてまつり上げられて,11,3
319,ぺらぺらしゃべっていたそうだな,ペラペラシャベっていたそうだな,15,7
320,その口の軽さで逮捕できたよ,その口のカルさで逮捕できたよ,13,2
321,逮捕されたのは都内に住む,逮捕されたのは都内に住む,12,0
322,捕まった奴は神なんかじゃない,つかまったやつは上なんかじゃない,14,5
323,親御さんからは頑張れば,親ご参からはがんばれば,11,6
324,傷つくこともないんだもんね,傷つくこともないんだもんね,13,0
325,だから何が言いたいんだって,だから何が言いたいんだって,13,0
326,塀の向こうに落ちた神様,ヘイの向こうに落ち高み様,11,4
327,インターネットは祭りよ,インタUネットはまつりよ,11,3
328,まだ連絡の取れなかった,まだ連絡の取れなかった,11,0
329,気力があればなおさら危険ですね,気力があればなおさら危険ですね,15,0
330,インターネットの書き込みの,インタUネットの書き込みの,13,1
331,本当の怪物を生んでしまった,本当の回仏を産んでしまった,13,3
332,面白がった誰かが名前を書き込む,面白がった誰かが名前を書き込む,15,0
333,その期待に応えようとするはず,その機待に応えようとするはず,14,1
334,一刻も早く逮捕しなければ,一国も早く逮捕しなければ,12,1
335,それぞれ保管室に行って,それぞれ保管室に行って,11,0
336,拳銃を携行していくように,拳銃を傾向していくように,12,2
337,もうちょっといい写真使いなさい,もうちょっといい写真使いなさい,15,0
338,護衛捜査員はこれから選出する,ごえい操作員はこれから選出する,14,5
339,一刻も早く発表したいらしいから,一国もは約発表したいらしいから,15,3
340,あっけない最期でしたね,あっけない最後でしたね,11,1
341,この犯人だけがインターネット上の神を,この犯人だけがインタUネット上の紙を,18,2
342,つまりとっくに死んでる遺体に,つまりトックにシンデルいたいに,14,10
343,今は中がジッパーになってる,今は中がジッパUになってる,13,1
344,インターネットのオークションで買った,インタUネットのオUクションで買った,18,2
345,近くのホームレスの男性,近くのホUムレスの男性,11,1
346,また飲み会してくださいね,またのみ会してくださいね,12,1
347,早う家帰って風呂入って,は用言え帰ってフロは言って,11,8
348,でも浩のおかげで助かった,でも広のお陰で助かった,12,3
349,今度は朝まで付き合ってよ,今度は麻様で付き合ってよ,12,2
350,きっと人間と見てないよ,きっと人間と見てないよ,11,0
351,大変申し訳ありませんでした,大変申し訳ありませんでした,13,0
352,同じ雑誌の読者モデルが,同じ雑誌の読者モデルが,11,0
353,まだ犯人の手掛かりはつかめていない,まだ犯人の手がかりはつかめていない,17,1
354,少し離れて歩きますから,少し離れてある気ますから,11,3
355,今日はありがとうございました,今日はありがとうございました,14,0
356,ぜひまた次回も呼んでください,ぜひまた次回も呼んでください,14,0
357,ただこういったケースの場合,ただこういったケUスの場合,13,1
358,ゆっくり落ち着いてからの方が,ゆっくり落ち着いてからの方が,14,0
359,ブランドの新作発表会の帰り道,ブランドの新作発表会の帰り道,14,0
360,あまりしゃべりたがらない,あまりしゃべりたがらない,12,0
361,話をしたくない人もいるの,話をしたくない人もいるの,12,0
362,被害者は深く傷ついてる,被害者は深く傷ついてる,11,0
363,わたし樋口さんに嫌われたみたいです,私ひ口さんに嫌われたみたいです,17,4
364,読者モデルとはいっても,読者モデルとは言っても,11,1
365,直接入っていたそうです,直接は言っていたそうです,11,2
366,覚せい剤で逮捕歴もある,覚せ製材で逮捕歴もある,11,2
367,定時だから帰っていいわ,提示だから帰っていいわ,11,2
368,刑務所から出したはがきや封筒には,刑務所から出したはがきや風当には,16,2
369,事件の概要が見えてきました,事件の概要が見えてきました,13,0
370,これ樋口さんからもらったんだ,これひ口さんからもらったんだ,14,1
371,もっと色々もらってこよう,もっといろいろもらって雇用,12,7
372,たぶんどこかで手足を縛られ,たぶんどこかで手足をしばられ,13,2
373,これは傷つけても構わないという,これは傷つけてもかまわないという,15,2
374,ナイフを押し付けられていた,ナイフを押し付けられていた,13,0
375,平手で殴られてるから傷も浅い,平手で殴られてるから傷も朝い,14,1
376,三上とは同じ中学の先輩後輩で,三神とは同じ中学の先輩後敗で,14,2
377,三上の働いてるバーに呼びつけられて,三上の働いテルバUに呼びつけられて,17,3
378,少し話が聞きたいんですが,少し話しが聞きたいんですが,12,1
379,まあちょっとそこでお茶でも飲みながら,まあちょっとそこでお茶でも飲みながら,18,0
380,コップに付いた唾液から,コップについただ駅から,11,3
381,変なことしゃべってんだったら,変なことしゃ別点だったら,14,4
382,犯人とみて間違いないな,犯人とみて間違いないな,11,0
383,プリンターで出力した文字です,プリンタUで出力した文字です,14,1
384,プリンターのメーカーが同じだと,プリンタUのメUカUが同じだと,15,3
385,字体では区別がつかない,自体では区別がつかない,11,1
386,ゆかりさんの家族構成から出身地,床里さんの家族構成から出身地,15,3
387,病院で会話したこと全部書いてあるんだ,病院で買いわしたこと全部書いてあるんだ,18,3
388,同じ銀行に口座作っちゃおう,同じ銀行に口雑クッチャオウ,13,7
389,犯人の声とにおいを確認してもらう,犯人の声とにおいを確認してもらう,16,0
390,襲われたらどないするつもりじゃ,襲われたらどないするつもりじゃ,15,0
391,だったら樋口さんに頼むわ,だったら樋口さんに頼むわ,12,0
392,女の敵は許したくないんです,女の敵は許したくないんです,13,0
393,金田は毎日決まった時間に,カネダは毎日決まった時間に,12,3
394,警視庁の片桐と申しますが,警視庁の型切りと申しますが,12,3
395,だから全員やってやろうと思って,だから全員やってやろうと思って,15,0
396,家宅捜索の令状も取りました,型く操作料の零上も取りました,13,7
397,必ず証拠は出てくるはずです,必ず証拠は出てくるはずです,13,0
398,あなたはモデル仲間の佐藤さん,あなたはモデル仲間の佐藤さん,14,0
399,そこでバーで知り合った三上に,そこでバUで知り合った三上に,14,1
400,一方的にあなたに愛情を向けていた,一方的にあなたに愛情を向けていた,16,0
401,後ろから危険が訪れるとは,後ろから危険が訪れるとは,12,0
402,あなたはため息をついた,あなたはため息をついた,11,0
403,相手が目の前にいるうちは,相手が目の前にいるうちは,12,0
404,なかなか証拠が挙がらなかった,なかなか証拠が上がらなかった,14,1
405,金田を監視するためにね,カネダを監視するためにね,11,3
